book_id,publisher_id
6338619,22031
6440071,19922
2968555,22032
3508012,20001
11682486,22033
6949517,19990
2299887,19785
5985262,20001
11767984,22034
87978,21649
7306405,19771
181086,19786
10392429,22035
10641239,21902
11029677,22036
10170230,20041
4955627,22037
2834255,22038
11813450,22039
486714,22040
152883,19829
230812,19832
8982042,22041
12006931,22042
11537129,22043
11929445,21256
11979226,19959
409636,22044
9916356,22045
11660106,20133
356287,22046
11703597,22047
1352822,22048
12909098,20093
7911684,20313
9373213,22049
12196507,22050
7170963,19935
12086913,22051
1958785,19761
10846421,19741
11801307,21957
7641259,22052
10792858,22053
11034804,21877
1263250,19934
301727,19889
10391956,19786
10444714,22054
11488672,20403
9745711,19959
426912,22055
819789,22056
7712971,20865
12353556,22057
152427,19758
96160,21810
10852325,22058
830265,19669
6033480,21340
227454,22059
2172703,20074
9588023,22060
10776,19920
12702029,22061
11967493,20257
9058924,21233
12196789,22062
1111630,21107
77353,19723
12275635,22063
5979145,21972
5729,19850
1665807,22064
12977584,22065
12328286,19800
12751521,22066
12703250,22067
12919425,22068
5946516,22069
265200,21405
206327,19687
11244026,22070
11889222,22071
12786675,22072
11316721,22073
26109394,19749
11495264,20041
11675913,19761
9668661,19752
8490969,22074
11302216,20595
8453368,22075
12704008,22076
42718,19700
41457,19713
13077220,19959
6062415,22077
12813058,22078
13074597,19959
7889419,22079
2575969,22080
386990,19727
89547,19668
11803545,19959
13125954,22081
811439,21921
7443302,22082
4727770,22083
13142811,22084
12827152,19959
7092306,19701
10960414,19847
10148600,22085
1870638,19691
11382304,19800
12087835,19657
8707741,21849
43325,22086
10237334,21229
3755301,19701
8334925,22087
40892,21073
12539636,22088
15768346,22089
7203725,22090
2900911,22091
11461997,22092
17794709,22093
12621293,21252
10230881,20827
11709021,22094
13412018,22095
9766649,19908
12471652,19916
14648,22096
357528,22097
2103,19821
1097633,19669
1344089,22098
13399973,19800
256959,22099
8144675,20438
13372959,22100
6962671,19714
393129,20351
10870347,22101
13255616,19847
10334979,22102
8050160,20016
129504,19903
153482,19798
13474884,22103
13331531,22104
727270,19684
13486488,22105
816201,20116
12805349,20827
229149,19771
856723,21479
11382798,22106
25657,20272
406987,19813
8542996,22107
339251,22108
1498154,22109
13500206,22110
44535,20184
7193774,19808
13498586,19800
3550661,22111
4563201,22112
17314436,22113
13449285,22114
12309188,20336
13274088,19847
18054480,20133
13308775,22115
221639,22116
6788767,19713
13506029,20898
13498814,21837
11458881,21044
13143456,19877
6552157,22117
234934,20272
2040225,21768
13548222,22118
13487352,22119
10642103,20313
9377440,22120
13167125,20125
3284192,19705
11479782,19847
1020393,22121
13421363,22122
10912985,22123
1457790,22124
13530500,22125
1364509,21295
13549588,19847
13182986,22126
10291971,19680
9420697,22127
724678,21775
13564697,19979
13560868,22128
8544270,22129
2920664,22130
11142433,22131
22911,22132
13488113,22133
11698943,19881
14345815,21972
4971583,22134
13562007,22135
1052659,19736
9509289,19724
1427459,20601
317460,19786
786267,19700
13456247,22136
9647804,20093
6129974,19669
428854,22137
13610929,22138
8089607,21333
142973,20371
11400008,21972
390046,20573
13563940,20391
147146,21344
13624741,22139
13624274,22140
1593855,22141
13641013,22142
348375,21115
13613471,22143
10033583,22144
13480718,22145
1174660,20803
4680339,20283
13607320,22146
13640052,21972
92254,20411
11946245,22147
8067768,22148
283487,22149
11067979,22150
13648165,22087
14353765,21931
2420801,22151
13723504,19800
420553,19903
14421103,20041
12589190,22152
613605,19817
1955837,19722
12675648,20041
1307000,19915
13459791,22153
89691,19820
12160826,19746
1198700,20161
15707174,20133
15767465,19674
6277227,19880
15712314,22154
476875,19805
13639318,19800
81983,22155
1298201,19659
13505926,22156
163677,19662
15702273,19960
7148705,22157
13411766,20703
15725937,22158
11286593,22159
256397,19797
4725669,22160
15706512,22161
491735,19714
15721990,22162
1548616,22163
10380604,22164
7798222,19846
15716791,21837
2252204,22165
15716457,22166
13117308,22167
15746808,22168
1022331,19786
12822875,19701
14624644,22169
1037138,22170
291147,20594
15755076,22171
15760702,22172
12032357,22173
1255227,22174
13490663,22175
15771687,19800
10211494,20689
15747245,21938
179133,22176
343612,22177
11693,20074
10402479,22178
851927,20653
15761187,20133
12962700,19724
10948240,22179
14419107,19959
313259,19706
62082,19714
6249600,19689
44150974,22180
4914818,22181
15804148,19800
783968,19656
15748083,22182
15764214,22183
9677807,19751
10900053,22184
13629064,22185
12339830,22186
479519,19706
16029847,20133
248869,21107
15705572,22187
15754134,22188
14388481,21972
926803,21701
8801543,19665
12030880,22189
7882806,20111
11821539,19717
4724330,22190
9143033,22191
15853961,22192
803177,19917
15736534,19847
923856,19705
6979094,20594
15990206,20074
8130013,21308
15824986,22193
1790021,22194
264380,19915
11431000,20442
371269,19880
16002669,22195
15828370,22196
14534775,19816
748862,21129
2885773,22197
12573907,19912
2139,22198
10922494,22199
13576438,22200
28597,20197
6971201,20652
12908035,19805
2514746,20601
15744239,19786
12837554,19837
16005345,22201
16044507,22202
16034729,22203
6288703,22204
10517658,20302
8038476,21518
13357784,20493
8652648,20041
16051846,22205
236719,22206
12967752,22207
16060850,22208
6715481,20996
280410,20129
10833203,22209
13623719,20148
9212008,19717
1887200,19681
13436345,20816
2058305,21052
16078921,19816
16079427,22210
6096134,20941
15885782,19959
457839,22211
10194637,21982
165582,20321
4674126,19680
8240188,19718
15852756,20884
6539576,20306
232079,22212
12079560,20420
16111930,22213
341992,22214
16114949,22215
11428619,22216
14459126,20971
12541491,22217
13496299,19960
15885903,19847
10287581,19876
13138028,19959
74315,21958
435448,21087
480231,19850
15852670,22218
14578857,22219
16054376,19816
1144121,22220
16050835,19673
16090309,22221
16135463,22222
6076379,20921
6584019,20070
89377,19799
16139085,22223
10593071,19861
862873,20128
405510,20116
13235427,22224
15982935,19912
15980748,22225
16167541,22226
95382,19778
563943,22227
16146296,22228
12170410,22229
448275,22230
4041119,22231
7832334,21698
6405181,22232
16031091,20560
520286,20632
7056921,22233
16035643,22234
16148,19904
16213225,19959
16282214,22235
11499,19800
8070004,22236
1108888,22237
394027,21460
11819303,22238
13260238,20471
1488085,22239
16050504,22240
16218406,22241
10866233,21898
1840887,22242
320778,19747
7171725,19922
1769758,22243
8980149,21877
16118030,19912
16059689,21361
16173593,22244
11455111,19723
17131214,22245
11524833,19765
578949,19687
524338,20966
7137645,19754
7099779,22246
28721,20479
1410403,21075
23287353,22247
17125217,19908
11575620,19974
17164521,22248
17160913,19673
16143648,22249
17210807,22250
308060,20206
355620,22251
1946568,22252
8250272,22253
10141721,22254
7125230,21417
8727171,22255
15746065,19832
17283555,19847
127450,19933
11434,20703
420967,20441
17259389,22256
128116,19903
10762662,22257
15796412,22258
20618118,19959
6058,22259
716085,20202
16100576,22260
11346550,20398
13536606,20037
12380695,21060
17332405,22261
17303541,20133
12470048,20284
9320208,22262
17293464,22263
17131558,19847
16050736,22264
16112067,21336
17321111,22265
590198,19792
1020580,19816
14305037,21779
17369334,19985
16087102,19907
17311603,22266
2967881,22267
17193158,22268
2436364,19837
634244,22269
593821,19803
1733364,22270
35156,19889
15893925,22271
18586619,22272
207292,19717
13492032,22273
17455034,19847
17261114,22274
10962216,20188
17468541,22275
17474543,22276
13101761,22277
766786,21105
17611929,22278
17158960,22279
17447901,22280
36236123,19747
6719604,19679
17457963,22281
7077917,20475
17290170,22282
8037122,22283
16008616,22284
16605795,22285
17153384,19959
17564064,22286
23500406,19832
28251377,21358
17415877,22287
17589548,19959
10992270,22288
8362878,19761
60707,19902
14535907,20194
17289431,19959
16078155,21417
16092940,19960
16037598,20704
17725655,22289
17662897,22290
289032,20522
685788,19737
17326280,20041
17668125,22291
17828599,22292
12634575,20610
17678687,22293
16000608,20024
17399863,22294
16201523,20041
17347837,22295
17661770,22296
17725038,22297
15787153,19960
7485989,19847
40304,19658
16150740,22298
13603641,22299
17728681,22300
17730100,22301
9587873,22302
16241426,22303
17693362,22304
16155349,22305
13040265,22306
7912465,22307
17570395,22308
16208904,19912
332376,19699
17283469,22309
246853,19753
17795480,22310
9643425,19801
17202672,22311
16076551,22245
17565872,22312
12134738,22313
15733738,22314
16110861,22315
19279632,22316
16107908,22317
100800,22318
1260719,22319
17839376,22320
16152057,22321
4025200,19658
1019332,19717
17842623,22322
17465985,22323
336518,20929
16285850,22324
672484,19833
165185,19727
948527,19799
15811102,22325
12494271,22326
17857619,22327
17826401,22328
106588,22329
17372681,22330
9728476,22331
17699460,22332
17870014,22333
16139570,22334
252459,22092
17726586,22335
17852001,19800
17728484,22336
6134783,19750
2218260,20476
761737,20083
12888674,22337
995923,19669
129270,19837
141421,22338
17884111,22339
15724527,22340
17451252,22341
17905761,22342
17667335,22343
17921489,22344
12884766,22345
17873649,22346
55414,19700
12439950,20553
17406674,22347
17929785,19673
159764,19870
17914858,19959
200275,22348
11913095,19959
17933544,22349
17910459,22350
15860247,22351
13037558,19808
15776687,19800
17894965,19959
17667587,22352
17974854,19800
6135488,20770
18039479,22353
163363,20372
8129464,20356
1428175,22354
18043192,20313
17336995,22355
16074558,20997
14921905,21799
17384515,22356
18052781,22357
16301205,22358
10416071,22359
11633124,20818
7645492,20083
18003454,19959
18052656,22360
18060334,22361
17982825,22362
6574115,20574
18001649,22363
16185330,21972
762732,20125
18134565,22082
7710150,22364
690955,21087
17969389,22365
10827240,22366
17862581,20041
141495,19774
17873881,22367
16062807,22368
17831200,21417
7685281,20917
77996,19841
2588447,22369
13419938,22370
4620776,22371
18166482,22372
16155631,22373
1557363,22374
18187186,22375
16751268,20198
36292872,20344
16131056,21570
18003556,22376
13193855,22377
13238691,21363
16058646,22378
17984619,22379
17785991,22380
11194664,22381
13488198,22382
17553977,19816
16629691,22383
13700261,19657
76479,19717
13607345,19847
6100340,19661
599782,19700
18219356,22384
4447323,20009
15796469,20071
6795627,22385
5986094,21295
16035496,20133
3389592,19837
17206278,20133
10684386,19797
7862725,19959
17665478,22386
18104862,22387
10389148,22388
9963724,22389
773459,20941
18040004,22390
18308630,22153
17368409,22391
17878054,22392
270658,21835
13599966,22393
6372499,22394
17412272,22395
18214892,22396
18169372,22397
620755,22398
17893407,22245
1556379,19785
13284905,22399
111646,19785
18179259,19908
16158528,22400
17206085,22401
17472766,22402
13518061,22403
18384116,20251
17379067,22404
17892676,21957
2340253,22405
18388163,19847
17665115,22406
3418688,22407
4366431,20125
6948126,20978
32726011,22408
16033649,19781
18401575,22409
18456207,22410
16137392,22411
321459,22412
18581480,19959
18040616,22413
18585201,22414
18176624,20024
17558773,20997
18593354,22415
18597356,22113
342371,22416
18775775,22417
17697704,22418
18471117,19959
3378965,22419
18079758,20972
18300863,22420
18302739,22421
18662102,20002
21465339,22422
18592416,22423
493553,22424
809972,22425
18213325,22426
18686699,22427
9302673,22428
18325163,19847
17999968,22429
6751715,22430
18683839,22431
3865299,22432
17938451,21254
18169712,22433
3187852,22434
18661755,19800
225947,20523
18742394,22435
2439915,22436
9275067,20872
3256553,21417
18584291,19847
18690744,22437
10865022,22438
18588799,22439
16039814,22440
2930157,19719
18773498,22441
337623,20232
6265676,19668
18659364,19673
18177481,19847
10852343,22442
647523,22443
18805812,22444
18395230,19800
18772075,22445
11797636,20281
18802858,22446
16006199,20321
18808376,22447
18681904,22448
17872528,21761
263091,22449
19045334,22450
15940132,22451
17910568,20333
951113,20325
17826864,22452
18947703,22453
19043319,22454
12363948,19668
17900221,22455
18810117,22456
77197,19797
1292667,20458
19209602,22457
18692790,22458
12160887,20689
391850,22459
18046495,20803
15771855,22460
6565366,22461
10756788,20161
18755640,22462
18682166,22463
7172060,19713
16156916,22464
7743783,21848
17713585,22465
18960990,20251
18143832,19868
12750296,19794
24249,19862
7864220,20483
9342921,21877
847534,22466
20317261,22467
17159011,19724
6099731,22468
18885756,22469
15803170,19822
20433978,22470
625603,20281
1348596,20849
18900118,22471
18771046,19959
20406396,22472
7794447,19778
20442445,22473
513523,22474
7614747,19818
7716985,20134
18707788,22475
19022707,19800
19404112,22476
12581313,20702
20411784,20093
9699011,22477
295016,20545
20493913,22478
212687,19688
16443661,22479
17159189,22480
20436098,22481
883801,19699
1264957,22482
241388,19656
17287926,19802
78082,22483
18526170,22484
16204653,22485
24940056,22486
4944389,21941
16102159,22487
20468388,22488
14894653,20332
18475844,22489
19101576,22490
20026,19700
6963006,22491
14303707,21972
248086,22492
20366962,19847
20643214,20415
20340808,22493
18344945,19959
17373746,22494
18702030,22495
3115453,19846
7942008,20941
18754110,22496
18054480,22497
19326359,22498
19438912,19656
18770284,22499
1938237,22500
12712914,19847
11454877,20660
17186280,22501
2889212,22502
396931,21531
20536379,19661
11296523,19911
18658637,22503
13815705,22504
19334497,19959
1559199,22505
1211679,22506
20541920,19847
9112418,20379
19261083,21181
441023,22507
18583178,22508
18401395,22509
2308993,22510
31086,22398
20819565,20002
18285893,19800
1919382,20401
16010305,22511
21398535,22422
20888461,22512
20765308,22513
19513363,20041
18782911,20646
204792,19922
20964885,19847
25968411,19711
6530808,22514
21459728,22515
9397733,20268
17889738,22516
15702593,22517
19547873,22518
20419632,22519
21523308,22520
18218495,22521
3421589,22522
2721469,19886
296587,19717
17924738,22523
2067457,22524
20875426,20002
14910823,20608
1780471,19680
18281341,19800
4015864,19780
13448885,20108
904597,20963
17188067,20133
20957248,22525
881649,22526
12750295,19701
19365485,22527
6725896,20841
152838,19861
10080434,19717
16104091,22528
18641060,21898
2479403,22529
9732204,19907
19540203,22530
12849260,19818
19904043,20082
1923566,20153
715277,20698
20589303,22531
947848,22532
149214,22533
13149117,22534
1530100,20129
18383197,19959
2112744,22535
2404797,20772
21866357,20041
10158656,20394
1583018,20659
6083312,22536
573346,19833
871284,19850
41726841,19747
9780099,22537
18332302,21986
21971818,22087
12812360,22538
7884255,19717
18226784,22539
21807777,20093
18810929,22540
21979673,22541
32289,19822
20567178,22542
21914422,21957
20640026,22543
7276331,22544
152744,19656
2709742,22545
109774,22546
22709296,22547
21539242,22548
21915501,19847
9428785,22148
17612720,22549
17662965,22550
6982581,21921
1040897,20594
19139026,21848
18841647,22551
20711061,22552
314114,20264
6096231,19713
8666973,19908
13594969,20395
7362781,22553
18277648,22554
7803610,22555
1033227,20117
19124921,19959
291933,20309
22299304,22556
20706293,19802
20785104,22557
2700933,22558
885497,22559
18928810,22560
6455191,22561
87564,19829
10454232,22562
15820072,19668
22102072,22563
20458845,22564
16058610,19659
21841630,20981
13151637,22565
22437126,22566
22113407,19847
11737310,20841
22431318,20002
15902792,20689
326934,22567
945882,21355
14622310,22568
22240106,19718
7968644,21135
368405,19852
3327504,22569
21912861,19984
18176666,20530
18667769,19705
6137055,22570
8134469,19687
22561642,20527
16151341,20818
18746598,22571
13574710,21655
274830,20696
16130291,19822
11803993,20723
22525612,19959
22525680,19959
10237806,22572
6745896,22573
17234296,22574
22608373,22575
22628517,22576
18589656,22577
13418211,19800
827681,19880
18363243,22578
15997862,22579
11127604,22580
17375790,22581
5988850,19935
22393715,22582
18775257,19742
87371,19886
22741361,22583
20706930,22584
22702410,22585
301753,19802
15735090,22586
20344686,22587
16101597,22588
17571569,19762
20728720,21898
12853426,19959
22713513,22589
22818179,22590
22824553,22591
22471386,22592
18404289,20514
1425895,22593
6562748,20122
22777486,20093
22571670,19679
22662570,22594
22588031,19847
5226968,22595
22772589,22596
22745986,22597
22456030,22175
18927957,22598
21914545,20041
21899425,22599
19838895,19822
22844768,22600
125829,19841
3147511,22601
1059929,21797
2387220,19739
10931598,19847
20578452,22602
42691,19727
959613,22603
22895738,22604
1871379,22605
144794,19704
20650898,22606
51019,22607
710750,22608
17334051,19722
15792510,20357
13254159,22609
19380557,22610
1544079,22611
6968555,22612
121178,21571
16003989,19800
22908143,20313
22174149,22613
22886742,19959
16130021,22614
4173112,22615
18406158,22616
23158340,19673
22854779,22617
22062483,22618
534715,19786
23160140,20133
23197199,22619
110248,22620
5735513,20242
18303178,22621
8822,22622
9754154,22623
10607462,22624
22598956,20002
23163605,22625
9003854,21851
22743035,22626
15744141,19785
12730666,22627
23085317,19959
6005113,20476
351023,22628
23267257,21837
145660,19700
18734343,20251
6950253,19802
23269588,22629
22978682,22630
224220,19889
23246704,22631
7093222,22632
17251814,22633
22916001,22634
7568425,19785
16700511,22635
496303,19832
22027599,22636
14426996,19959
18869291,22637
22590503,22638
20578795,22639
1017303,20055
13013083,22640
17731595,19798
23151687,20093
223734,22641
18630964,22642
23175906,20213
6838686,22643
23393898,22644
16255632,21047
3925836,20552
18877657,20515
34836596,20213
22617192,22645
11389398,20320
24076419,20002
23485197,22646
26216031,19935
21876976,22647
23324262,22648
23491080,22649
20502639,22650
22724133,22651
23473255,22652
476384,22653
55324,19904
12644778,20822
417656,19723
20877620,22654
18899386,22655
371834,22656
10645526,19714
206236,19820
21946642,22657
21853678,20125
23514945,19955
23466526,22245
11864195,19846
25940284,20131
1582037,19799
23571690,22658
23293120,22659
22919146,20002
21882327,22660
22381065,19717
22249773,19668
23268862,22661
19135072,19980
7952209,19696
80630,19785
23551006,19912
545421,20966
2618,22662
9942091,20303
23608504,22663
669541,22664
16089721,22665
19058665,22666
23496239,22667
12414625,22668
22354029,19673
17253247,20134
23589119,22669
23566385,22670
8978114,20055
23400620,19673
20798720,19960
23587648,19847
3894041,22671
23709594,22672
23553961,20002
23767964,22673
22662902,22433
23678552,22674
10008,20477
22453386,21348
17972688,22675
262966,22676
20297851,19847
18465591,20070
2959291,21941
9758768,20057
10165909,22677
23633300,22678
587688,22679
20809067,22680
24081265,22681
24638828,22682
23812072,22683
22065160,22684
1838816,22685
6467361,20548
22257091,22686
23977334,22687
18500148,22688
17927463,21614
21816737,22689
2584614,22690
2593876,22691
18804857,19671
22249765,19668
22533460,20360
20797153,22692
12444,22693
23771534,22694
7495363,22695
24851174,22696
18388426,19959
16094280,22697
15851125,22698
24874510,19800
23203724,21898
23614726,22699
24078492,22700
21818422,22701
18600489,20825
24455791,22702
13351793,22703
24343909,22704
8256472,20041
24182151,20313
24481636,22705
24497270,19912
24424919,20002
17250975,22706
23441296,22707
165861,19903
14371070,22708
11107129,22709
24517524,22710
24547109,22711
477078,19705
23911382,22712
9494258,20798
22798877,19837
42714,21195
18571,19737
24610957,22713
535892,22714
24640244,22715
23585287,22716
23960397,22717
23932629,20922
24780543,22718
27220711,20610
10872535,22719
16074535,19923
363046,19658
6811241,22720
19286674,20125
1863845,19784
16158844,22721
9572203,19797
2043575,22722
13513080,21263
6829241,19680
19824385,19659
23864830,22723
18357651,22724
15721051,19689
6573,19669
18197756,22725
11137919,22726
18942961,19824
18054196,22727
21857473,22728
23501174,22729
15802681,19659
24129803,22730
304401,19703
985133,19783
2385463,20545
18337719,22731
24953409,22732
21873184,19668
739902,22733
25002451,22447
16002136,20249
23718993,22734
24980343,22735
3276137,19666
18143692,22736
24893479,22737
24522888,22738
18812737,20244
25037224,22739
24981303,22740
24309641,22741
24265751,22742
2224813,20803
22371324,20002
769443,19889
23565008,22743
23834082,20001
25103677,20234
15733579,22744
11919653,22745
13360957,19786
20575425,19798
24885622,19659
24779487,22746
10102214,22747
21523495,22748
20889313,22749
1304519,21169
23638035,22750
6238142,20937
22632259,22751
22036799,22503
23924229,22752
24883294,22753
17927956,21986
12067894,22754
5889987,22755
8542996,21533
12502226,20979
17557070,20313
19486754,20610
13486177,19692
17660979,20579
25281164,22756
24913142,22757
23223870,22758
227454,22759
17886627,22760
949040,22761
25224752,22762
722117,19713
16018826,22763
21805265,22764
23449205,20002
39302,20223
19485109,22765
1829115,19864
17032324,20733
18114509,22766
25206081,22767
7118086,19737
25381716,22768
24806808,22769
25420293,19959
23159652,22770
18400802,22771
9630431,20010
437228,22772
25379420,22773
2106193,20500
25182269,22774
10550095,22775
23167692,19701
16159870,22776
775503,19841
25222860,22777
24421941,22778
25491363,22779
6870698,22780
16121661,22781
21886690,20093
18775483,19762
17161185,22782
25155125,19912
25060209,22783
20576134,22784
25169466,22785
23666591,19724
1393647,19681
23281939,19679
3487044,20136
25104320,22315
24527513,20055
25439754,19959
18810929,22786
19287299,22787
22916289,20514
20313252,22788
25189090,22789
23942402,20313
14062078,22790
12407466,20306
22127119,19959
24971510,19847
4446853,22791
25444612,20313
251197,19805
22878967,22792
25337672,22793
43535,20158
18247176,22794
414146,19792
5900527,22795
1404813,19722
25837992,20143
13599403,22796
20748490,22797
25381750,22798
10689754,20249
1141442,19658
16045306,20492
17794325,20655
9347470,22653
17900858,19673
25868907,20002
395922,21352
21894948,22799
23156378,22800
18942966,22801
15750874,21180
630289,20032
25888365,22802
15832350,22803
1845104,22804
1056362,19747
23650002,22805
13594713,22806
25758497,22735
23146505,22807
18806259,22808
82761,19724
23308960,22809
22814408,22468
874915,19878
25999205,22810
2689001,19668
25901949,20313
7093222,20178
8479105,22811
23527966,19802
13223520,22812
25113747,22813
25826846,19847
25913044,22814
33805430,19847
612143,19915
15709135,22815
26144382,20888
25155747,22816
25495166,19800
381421,19656
6609769,19863
25134433,19800
18121278,21393
26156773,22817
6803572,19723
18763135,22818
26163864,19974
26200622,22819
25089665,22820
18693742,20712
25000920,22821
26032872,22822
24610981,21992
22923404,22823
26630818,20313
965038,21571
858526,22824
19616957,19808
23130126,22825
27157217,22826
9441277,22827
26149540,22828
264158,20116
15775344,22829
712054,20517
25139342,19847
25358831,20715
26370821,20002
26458141,22830
26208458,19959
25806035,22831
25689270,22832
17835727,19777
1813172,19658
25692397,22833
24962753,22834
26539193,22835
17702297,21540
25806563,22836
25751129,20313
26848202,19847
26078816,22837
26827480,22838
26127512,22839
25895669,22840
6871095,22841
26711723,22842
3066,20999
27204884,19673
26524273,22245
25590943,19800
26193108,19816
19469001,22843
27251031,22844
26235279,22845
22064780,20157
6962314,19680
27241996,22846
74854,22847
1658360,21134
23398649,19781
21770750,20313
25362312,19668
24572226,22848
27113172,20251
25266942,22849
27424051,20307
23598379,19847
196119,19669
810293,19837
26805129,22315
21792941,22850
177406,19797
26571336,22851
17788681,19750
12510755,21972
26831034,19959
27776020,22852
27825921,22853
25539647,22854
27427293,22855
26159279,22856
27395766,19673
17613090,22857
27508183,20002
27878837,22858
27478333,22859
27804223,22860
12352843,19791
475245,22861
65070,20321
25832342,22862
28046407,22863
27415324,22864
27972343,22865
27476201,19908
18224293,19669
25489185,19934
211264,20389
26063380,22866
27783505,22867
11804413,22868
28086362,22869
27871678,19717
10695150,21254
28156269,19959
25662070,22870
23398625,22400
28166256,22871
28364588,22872
20869872,22873
154128,21339
668282,19717
27917594,22874
23637985,20134
6572004,22875
12157407,19855
3149089,20479
20599466,19959
5385951,20325
2044979,20090
25963370,22876
28260714,22877
114006,22878
25219341,22879
288518,22880
27829116,22881
1106041,22882
22809818,21161
25826381,22883
26117746,22884
48765711,22885
26486242,22886
12530162,22887
24464234,20419
28646891,22888
28600603,22889
28938249,20229
28596857,22890
18071697,22891
23690157,21324
11341269,22892
136814,19930
14287847,22893
49038,20379
29170797,22894
16406114,22895
23848461,19714
6609563,20601
25771064,21331
40892291,19673
158796,20278
27799987,19678
29207206,22896
28675567,22897
10246903,22898
29102404,22899
27392117,22900
1035361,20636
15781041,22901
29336868,22902
28154979,19959
13413944,22903
22607975,20445
19181243,22904
24040192,19806
422134,20690
45421471,22905
6276644,21934
28277894,19912
23622600,22906
572672,22907
22826340,22908
752900,22818
29098889,22909
13450398,19742
25474267,19959
27979186,22910
186924,22911
29557344,19673
10135719,20134
28452008,22912
25489444,19679
18488433,20851
21865508,22913
27039478,22914
29744910,22915
1961075,22916
11328077,21136
23473570,22917
27860996,22918
27274908,21031
27254002,22919
29771209,22920
37984,21323
6324742,21887
28817400,22921
159666,19812
1918433,21802
11570,22922
18634859,22923
6423185,19668
22537700,21944
23471612,22924
28282323,20133
28417004,20436
30010662,22925
64710,19903
27130571,22620
26861818,19847
29896548,19959
7936425,19813
504405,20002
29481552,22926
29206290,19959
29056622,22648
24001,20962
30014696,19959
13131108,20357
28176378,22678
25682803,19681
12478533,22927
30350451,22928
29802996,22929
7694096,20881
22340128,22930
23783904,22931
30076608,19878
6582496,22932
25085828,22933
23866545,20364
6416190,20350
30365170,22934
26206590,19816
6287951,22935
27973757,20555
13418820,20001
22750385,22936
27434295,22937
9936690,22254
6931717,20202
23353422,22938
81884,20332
27420590,22939
4734436,20886
17908309,20516
352727,19727
30044143,20417
5590168,22940
16114047,22389
28932518,22941
30370748,22942
31197289,19673
6082564,22943
27206534,19655
31223816,22944
17302559,20092
27416068,21393
6495777,21200
6603893,19800
6449596,20684
31357476,22945
21704733,20313
29584824,22946
29894625,22947
31330744,22948
31380884,22949
18395093,22950
97027,22951
30549126,22952
28939398,20457
23578,19786
387562,20312
15845648,19802
31677035,22953
28209616,21848
640373,22954
16131120,22955
12453610,20827
25061,20272
31303378,22956
31175879,22957
23359246,19714
22950293,19959
26216723,22958
16284959,20109
31817085,22959
31683094,19673
47841,20485
23204877,22960
31560581,22961
17564246,22962
31228608,22963
486453,21638
25721439,22964
28461948,22965
31847388,22966
24186763,20093
29099920,22967
32283608,20366
20716977,19847
32329379,22968
32182433,22661
104414,22969
27840432,22970
101299,22971
32166140,19959
32494478,22646
31372026,22972
2183640,22973
31823637,22974
12154294,20967
5598960,19658
2315637,22975
16457402,20859
349417,22176
32823541,19959
32776888,22976
3739051,22977
9961622,22978
25428125,22979
577147,21144
32306550,19847
33517287,22980
31859854,19959
6488554,19993
25150931,22981
32662228,19959
32999268,22982
25629395,22983
29440795,22984
30848550,19856
26079602,19793
15819606,19780
32940913,22985
25868031,22986
15721120,21070
31276896,19960
30975899,22987
29429955,20972
769507,21783
23129,22988
33406852,22989
30337170,22990
28080507,19959
30237909,22991
31299479,22992
28273138,20093
11822933,22993
6431633,22994
6341778,22995
23280166,19661
27233899,22996
32665692,22997
1364217,20937
12146528,22998
32991547,20015
4070493,19770
33854202,22999
905758,19792
18161975,23000
18103276,23001
93276,19895
1223460,19659
833332,19959
33876808,23002
34209372,23003
109715,19904
33807363,23004
23129715,23005
29123006,23006
29877833,23007
34218531,23008
32883081,23009
33547941,19974
31578642,19673
31438905,23010
34434639,23011
278430,19733
34108887,23012
31129279,23013
32485744,23014
31226653,23015
44164286,23016
33369634,20391
29423731,23017
24819482,20092
12534542,19655
25792596,21877
805843,23018
34686296,20244
34396263,23019
32862495,20729
7713249,20001
34695187,23020
34814551,23021
34630777,23022
48044,20524
29363222,23023
18725742,19802
2156347,22535
28121630,23024
28595537,20397
34774263,23025
33951242,23026
22864861,20364
18872437,23027
30231190,23028
29964043,22699
29079300,22036
31863495,23029
34856134,23030
29939239,20514
12799058,20476
20797806,19671
38507978,21758
30720705,20041
35125758,23031
30157940,19959
231721,19747
287530,23032
35165835,23033
35132746,23034
95626,19837
348409,20210
32776116,23035
35183394,23036
23532871,20320
1240501,23037
34925899,19959
34776015,23038
21270467,19952
261911,23039
31170723,19813
2515832,23040
30197319,19800
6050182,23041
28449231,23042
28956867,23043
35445445,23044
35454545,23045
35613634,23046
33835745,22923
410389,19736
22958758,23047
1344318,20632
282108,19700
6371455,19689
34646761,23048
710519,19867
22208279,20459
13170021,23049
35567637,19673
1030207,21020
35053682,22746
6678,20128
26473868,20914
10125238,21075
22037141,23050
35706684,22877
2853530,19861
32767572,21489
565701,21496
30183653,23051
78249,23052
35252306,19959
539185,19700
35915966,23053
35917300,20002
29093654,23054
331323,23055
242104,20709
35880844,20093
36038734,23056
668026,19877
763234,21460
739840,20527
27154427,19824
28589771,21423
546170,20402
15717298,20601
18576,23057
34020174,19846
35883534,19816
34670747,23058
1256825,23059
36151915,23060
26401583,23061
29546259,23062
32494108,23063
26263022,20497
258627,21217
21943097,23064
34441243,19856
36310387,23065
33270753,19959
6065611,23066
36370936,23067
12925928,20313
2620105,19668
35075846,23068
3326540,20478
33559198,19829
