id,genre,votes
670686,Classics,4
670686,Short Stories,4
670686,Young Adult,3
762053,Romance,1270
762053,Fantasy,312
762053,Fantasy-Paranormal,244
762053,Fiction,175
762053,Romance-Paranormal Romance,158
10000,Fiction,158
10000,Cultural-Japan,120
10000,Asian Literature-Japanese Literature,111
10000,Science Fiction,28
155206,History,521
155206,Nonfiction,339
155206,Cultural-Russia,161
155206,Biography,161
155206,History-Russian History,76
155206,Historical,53
155206,Russian History-Romanovs,52
22756190,New Adult,273
22756190,Romance,227
22756190,Academic-College,148
22756190,Sports-Sports,109
22756190,Contemporary,88
613218,Historical-Historical Fiction,329
613218,Young Adult,120
613218,Fiction,84
613218,Historical,65
613218,Cultural-Asia,40
649361,Nonfiction,353
649361,History,279
649361,Autobiography-Memoir,205
649361,Biography,98
649361,Academic-School,83
649361,War-World War II,72
649361,Historical,71
649361,Classics,53
649361,War,47
649361,Biography-Autobiography,47
74043,Fantasy-Urban Fantasy,457
74043,Fantasy-Paranormal,352
74043,Paranormal-Vampires,304
74043,Romance-Paranormal Romance,253
74043,Romance,188
74043,Fantasy,179
74043,Shapeshifters-Werewolves,131
74043,Paranormal-Shapeshifters,106
74043,Adult,55
74043,Fiction,53
2305862,Fantasy,455
2305862,Fantasy-Dragons,101
2305862,Science Fiction-Steampunk,93
2305862,Fiction,65
2305862,LGBT,63
2305862,Romance-M M Romance,40
12764,Fiction,216
12764,Cultural-Latin American,64
12764,European Literature-Spanish Literature,53
16182,Historical-Historical Fiction,557
16182,Fiction,142
16182,Historical,111
640029,Historical-Historical Fiction,484
640029,Young Adult,375
640029,Fantasy,298
640029,Fantasy-Mythology,266
640029,Historical,162
8350864,Horror,617
8350864,Fiction,183
8350864,Historical-Historical Fiction,146
8350864,Mystery,71
8350864,Historical,70
8350864,Paranormal-Ghosts,66
8350864,Fantasy-Paranormal,64
21863558,Historical-Historical Fiction,75
21863558,Fiction,29
21863558,World War II-Holocaust,22
21863558,Historical,20
21400356,Dark,542
21400356,Adult Fiction-Erotica,245
21400356,Romance,245
21400356,Erotica-BDSM,161
11746102,Fantasy-Urban Fantasy,802
11746102,Paranormal-Vampires,669
11746102,Fantasy-Paranormal,522
11746102,Fantasy,342
11746102,Romance,237
11746102,Romance-Paranormal Romance,218
15790833,Young Adult,425
15790833,Mystery,357
15790833,Thriller,198
15790833,Horror,190
15790833,Mystery-Crime,129
15790833,Contemporary,79
15790833,Suspense,70
15790833,Fiction,65
15790833,Thriller-Mystery Thriller,66
15790833,Realistic Fiction,45
2535732,Novels,43
2535732,Adventure,28
2535732,Young Adult,27
2535732,Childrens,24
2535732,Childrens-Middle Grade,15
2535732,Cultural-France,8
961831,Historical-Historical Fiction,471
961831,Romance,347
961831,Fiction,299
961831,Mystery,229
961831,Fantasy-Paranormal,165
961831,Fantasy,129
961831,Cultural-Scotland,118
4806,History,2051
4806,Nonfiction,1623
4806,Science,1473
4806,Biography,435
4806,Historical,109
4806,Science-Geography,81
4806,Science-History Of Science,80
4806,Science-Technology,65
4806,Travel,42
4806,Science-Popular Science,39
7058405,Mystery,1043
7058405,Mystery-Crime,657
7058405,Fiction,474
7058405,Thriller,395
7058405,European Literature-Scandinavian Literature,162
7058405,Thriller-Mystery Thriller,161
7058405,Cultural-Sweden,144
7058405,Suspense,89
7058405,Audiobook,80
7058405,Scandinavian Lite...-Nordic Noir,76
34524,Fantasy,556
34524,Humor,125
34524,Fiction,111
34524,Childrens,106
34524,Childrens-Picture Books,60
24156,Childrens,61
24156,Fiction,52
24156,Realistic Fiction,32
24156,Childrens-Chapter Books,30
24156,Humor,25
24156,Childrens-Middle Grade,19
24156,Childrens-Juvenile,7
24156,Childrens-2nd Grade,5
24156,Academic-School,4
24156,Young Adult-Teen,3
458313,Mystery,55
458313,Romance,47
458313,Romance-Romantic Suspense,37
458313,Fiction,32
458313,Suspense,30
458313,Fantasy-Paranormal,19
216196,Young Adult,155
216196,Health-Mental Health,48
6280379,Fiction,667
6280379,Historical-Historical Fiction,550
6280379,Historical,121
6280379,Literary Fiction,86
7857713,Fantasy,731
7857713,Fantasy-Magic,76
7857713,Romance,70
7857713,Fantasy-Paranormal,69
10174795,Young Adult,517
10174795,Science Fiction,388
10174795,Science Fiction-Dystopia,305
10174795,Romance,155
1878,Philosophy,369
1878,Nonfiction,125
1878,History,100
1878,Sexuality,66
1878,Philosophy-Theory,64
1878,Sociology,37
609870,Nonfiction,241
609870,Romance,163
609870,Christian,91
609870,Biography,88
609870,Autobiography-Memoir,59
143728,Fantasy,624
143728,Fantasy-Dragons,190
143728,Childrens,149
143728,Fiction,147
143728,Childrens-Middle Grade,112
50695,Fiction,533
50695,Literature,64
50695,Novels,58
50695,Literature-American,56
17570751,Romance,223
17570751,Romance-Contemporary Romance,102
17570751,Contemporary,74
73051,Science Fiction,227
73051,Fiction,103
73051,Humor,90
73051,Humor-Comedy,71
12882349,Christian Fiction,196
12882349,Romance,137
12882349,Mystery,125
12882349,Christian,106
12882349,Suspense,85
12882349,Fiction,70
47061,Classics,165
47061,Short Stories,102
47061,Fiction,92
47061,Horror,28
16115,Fiction,57
16115,Historical-Historical Fiction,21
16115,Classics,19
16115,European Literature-British Literature,14
129223,LGBT,406
129223,Fiction,398
129223,Classics,353
129223,GLBT-Queer,203
129223,GLBT-Lesbian,98
233904,Fiction,157
233904,Literary Fiction,15
233904,Contemporary,14
233904,Novels,11
233904,Literature,6
233904,Adult,5
233904,Literature-20th Century,5
233904,Family,4
233904,The United States Of America,3
233904,Realistic Fiction,3
3157877,Young Adult,399
3157877,Horror-Zombies,302
3157877,Fantasy-Paranormal,167
3157877,Fantasy,164
3157877,Romance,136
22193,Young Adult,413
22193,Womens Fiction-Chick Lit,127
22193,Fiction,89
22193,Contemporary,78
22193,Romance,68
22193,Young Adult-Teen,47
22193,Young Adult-High School,19
22193,Drama,13
22193,Childrens,11
22193,Young Adult-Young Adult Contemporary,10
32957,Fiction,337
32957,Historical-Historical Fiction,50
32957,Novels,33
32957,Adult Fiction,30
32957,Cultural-Latin American,26
32957,Literature,22
32957,Literary Fiction,22
32957,Contemporary,22
32957,Book Club,16
32957,Young Adult-Coming Of Age,15
627055,Art,200
627055,Nonfiction,111
627055,Sequential Art-Graphic Novels,102
627055,Autobiography-Memoir,67
627055,Philosophy,44
41951,Fiction,457
41951,Womens Fiction-Chick Lit,123
41951,Romance,95
41951,Cultural-Ireland,88
563457,Fiction,158
563457,Young Adult,94
563457,Horror,80
563457,Romance,69
563457,Mystery,23
563457,Gothic,19
563457,Drama,17
563457,Womens Fiction-Chick Lit,16
563457,Adult Fiction,15
563457,Contemporary,13
628283,Romance-M M Romance,395
628283,Westerns,156
628283,Romance,100
628283,Contemporary,73
628283,Adult Fiction-Erotica,64
73954,Classics,196
73954,Fiction,132
73954,Literature,40
73954,Literature-19th Century,38
73954,Historical-Victorian,37
73954,European Literature-British Literature,29
2062048,Historical-Historical Fiction,249
2062048,Fiction,68
2062048,War-World War II,57
2062048,Historical,56
2062048,Romance,44
238126,Mystery,1284
238126,Romance,705
238126,Mystery-Crime,355
238126,Romance-Romantic Suspense,316
238126,Fiction,266
238126,Futuristic,223
238126,Suspense,201
238126,Science Fiction,200
238126,Thriller,149
238126,Thriller-Mystery Thriller,127
12389310,Romance,317
12389310,New Adult,232
12389310,Contemporary,132
12389310,Dark,121
12389310,Young Adult,111
252999,Romance-Paranormal Romance,397
252999,Fantasy-Paranormal,364
252999,Romance,346
252999,Paranormal-Vampires,235
252999,Fantasy,91
51933,Philosophy,1067
51933,History,412
51933,Nonfiction,372
51933,Psychology,252
51933,Sociology,138
51933,Philosophy-Theory,128
13365532,Fantasy,102
13365532,Young Adult,100
13365532,Fantasy-Paranormal,71
16114,Fiction,54
16114,Classics,23
16114,Historical-Historical Fiction,21
16114,European Literature-British Literature,12
146109,Sequential Art-Comics,613
146109,Sequential Art-Graphic Novels,225
146109,Sequential Art-Bande Dessinée,117
146109,Adventure,117
146109,Fiction,93
1034185,Fiction,105
1034185,Cultural-Russia,104
1034185,Classics,62
1034185,Literature-Russian Literature,41
1034185,Humor,40
20345202,Fantasy,1021
20345202,Young Adult,623
20345202,Fantasy-Magic,181
20345202,Fantasy-Urban Fantasy,172
20345202,Fantasy-Paranormal,159
110396,Romance-Historical Romance,1782
110396,Romance,1680
110396,Historical,689
110396,Historical-Historical Fiction,264
110396,Historical-Regency,236
32940867,Fiction,635
32940867,Thriller,608
32940867,Mystery,404
32940867,Romance,292
32940867,Audiobook,222
534289,Philosophy,420
534289,Religion,164
534289,Nonfiction,154
534289,Spirituality,152
534289,Classics,115
16111,Fiction,71
16111,Classics,25
16111,Historical-Historical Fiction,23
16111,European Literature-British Literature,12
2464531,Mystery,234
2464531,Fiction,75
2464531,Cultural-Italy,63
2464531,Mystery-Crime,58
747746,Classics,1820
747746,Fiction,950
747746,Short Stories,777
747746,Fantasy,480
747746,Audiobook,152
19528,Fiction,227
19528,Classics,122
19528,Philosophy,89
19528,Cultural-France,83
19528,Feminism,66
19528,European Literature-French Literature,40
19528,Literature,31
19528,Novels,27
19528,Literature-20th Century,24
19528,Womens,21
129117,Mystery,717
129117,Fiction,506
129117,Humor,228
129117,Womens Fiction-Chick Lit,120
2182,Fiction,177
2182,Short Stories,163
2182,Classics,154
2182,Cultural-France,129
2182,European Literature-French Literature,72
2182,Literature-19th Century,48
2182,Literature,47
2182,Novels,9
2182,Literary Fiction,8
2182,Academic-School,8
68333,Science Fiction,523
68333,Fiction,179
68333,Speculative Fiction,51
54589,Sequential Art-Comics,111
54589,Humor,29
54589,Sequential Art-Comic Strips,21
54589,Sequential Art-Graphic Novels,14
236814,Fiction,130
236814,Mystery,121
236814,Historical-Historical Fiction,103
236814,Mystery-Crime,74
236814,Cultural-Germany,41
236814,Mystery-Noir,40
842746,Christian,86
842746,Reference,64
842746,Religion,65
842746,Nonfiction,59
842746,Religion-Christianity,40
19476,Young Adult,283
19476,Fiction,109
19476,Science Fiction,78
7780,Art,189
7780,Nonfiction,40
7780,Childrens,13
18249280,Fantasy,196
18249280,Fiction,47
18249280,Fantasy-Magic,35
18249280,Fantasy-Epic Fantasy,32
18249280,Fantasy-High Fantasy,32
109830,Fiction,170
109830,Cultural-France,117
109830,Classics,63
109830,European Literature-French Literature,55
109830,Literature,55
9888794,Thriller,103
9888794,Fiction,71
9888794,Mystery,57
9888794,Adventure,30
9888794,Mystery-Crime,26
9888794,Action,23
9888794,Suspense,19
9888794,Historical-Historical Fiction,14
9888794,Thriller-Mystery Thriller,11
9888794,Historical,8
355656,Economics,151
355656,Philosophy,100
355656,Politics,84
355656,Nonfiction,52
355656,History,29
22192,Young Adult,552
22192,Womens Fiction-Chick Lit,187
22192,Fiction,133
22192,Contemporary,119
6321718,Young Adult,191
6321718,Fantasy,162
6321718,Historical-Historical Fiction,100
6321718,Fantasy-Paranormal,84
6321718,Romance,66
667416,Nonfiction,104
667416,Self Help,49
233044,Romance,370
233044,Fiction,314
233044,Womens Fiction-Chick Lit,161
233044,Crafts-Knitting,108
233044,Contemporary,79
355789,Fiction,141
355789,Classics,117
355789,Cultural-Italy,112
355789,European Literature-Italian Literature,105
42960,Historical-Historical Fiction,276
42960,Fiction,176
9027853,Paranormal-Vampires,73
9027853,Young Adult,50
9027853,Fantasy,29
9027853,Fantasy-Paranormal,25
9027853,Fantasy-Mythology,18
9027853,Fantasy-Magic,12
9027853,Fantasy-Urban Fantasy,8
9027853,Romance-Paranormal Romance,5
9027853,Fiction,5
9027853,Romance,4
10551253,Young Adult,110
10551253,Fantasy-Paranormal,84
10551253,Fantasy,81
10551253,Romance,59
4789801,Fantasy,302
4789801,Christian Fiction,287
4789801,Fiction,224
4789801,Christian,181
4789801,Adventure,31
4789801,Science Fiction,31
4789801,Thriller,26
4789801,Adult,20
4789801,Mystery,19
4789801,Suspense,13
289813,Historical-Historical Fiction,161
289813,Christian Fiction,105
289813,Christian,51
289813,Historical,32
289813,Fiction,15
289813,War-World War II,15
289813,War,10
289813,Adult Fiction,9
289813,World War II-Holocaust,7
289813,Romance,6
104344,Science Fiction,443
104344,Fantasy,268
104344,Fiction,265
104344,Science Fiction-Dystopia,179
104344,Feminism,144
34272565,Science,639
34272565,Nonfiction,487
34272565,Science-Technology,229
34272565,Artificial Intelligence,196
34272565,Philosophy,179
34272565,Business,48
34272565,Futurism,35
34272565,Science-Physics,33
34272565,Audiobook,32
34272565,Science-Popular Science,24
24384,Childrens,571
24384,Fiction,424
24384,Classics,326
24384,Fantasy,206
24384,Animals,165
24384,Young Adult,145
24384,Childrens-Middle Grade,129
24384,Childrens-Juvenile,78
24384,Childrens-Chapter Books,68
24384,Academic-School,61
38225791,Mystery,1258
38225791,Young Adult,1210
38225791,Thriller,456
38225791,Contemporary,424
38225791,Fiction,276
38225791,Thriller-Mystery Thriller,255
38225791,Audiobook,192
38225791,Mystery-Crime,138
38225791,Suspense,101
38225791,Young Adult-Teen,74
4907301,Autobiography-Memoir,121
4907301,Nonfiction,82
4907301,Biography,13
4907301,Biography Memoir,11
456,Fiction,332
456,Literature,51
456,Literature-American,49
456,Novels,47
456,The United States Of America,37
24903919,Mystery,196
24903919,Fiction,109
24903919,Thriller,75
24903919,Mystery-Crime,72
366787,Thriller,189
366787,Fiction,169
366787,Horror,155
366787,Mystery,147
366787,Historical-Historical Fiction,106
366787,Mystery-Crime,74
366787,Cultural-Japan,71
179612,Politics,282
179612,Nonfiction,163
179612,Philosophy,146
179612,History,80
774032,Fiction,145
774032,Sports-Sports,26
774032,Novels,26
774032,Literature,23
25669,History,2016
25669,Nonfiction,884
25669,Cultural-Ireland,290
25669,European Literature-Irish Literature,101
25669,Historical,98
25669,Religion,83
25669,History-European History,66
25669,Historical-Medieval,53
25669,History-World History,37
25669,Religion-Christianity,23
71622,Historical-Historical Fiction,642
71622,Fiction,256
71622,Military History-Civil War,171
71622,Historical,81
7897478,Humor,520
7897478,Nonfiction,480
7897478,Autobiography-Memoir,370
7897478,Biography,282
7897478,Humor-Comedy,205
45241,Science Fiction,116
45241,Fiction,30
45241,Space-Space Opera,24
7312324,Paranormal-Vampires,276
7312324,Young Adult,141
7312324,Fantasy-Paranormal,90
7312324,Fantasy,72
7312324,Romance,71
389828,Christian Fiction,136
389828,Historical-Historical Fiction,75
389828,Fiction,68
389828,Christian,62
389828,Romance,56
10897866,Fantasy,181
10897866,Young Adult,136
10897866,Fiction,72
13020,Plays,1220
13020,Classics,1120
13020,Drama,571
13020,Fiction,244
13020,Historical-Historical Fiction,218
1049509,Womens Fiction-Chick Lit,128
1049509,Fiction,24
1049509,Romance,15
1049509,Contemporary,6
1049509,Adult Fiction,6
1049509,Young Adult,4
1049509,Adult,2
1049509,Love,2
72676,Fiction,119
72676,Classics,28
72676,European Literature-British Literature,26
19580,Horror,624
19580,Fiction,137
19580,Fantasy,134
6251471,Sequential Art-Manga,73
6251471,Fantasy,47
6251471,Sequential Art-Graphic Novels,39
6251471,Animals,36
830784,Fiction,111
830784,Romance,33
830784,Contemporary,14
4364,Cultural-India,282
4364,Nonfiction,264
4364,Travel,94
4364,History,64
4364,Asian Literature-Indian Literature,29
15046,Fiction,221
15046,Fantasy-Mythology,148
15046,Fantasy,84
2002,Fantasy,292
2002,Fiction,81
2002,Young Adult,75
2002,Childrens,32
2002,Fantasy-Magic,18
2002,Science Fiction Fantasy,12
2002,Novels,12
2002,Childrens-Middle Grade,8
2002,Paranormal-Wizards,7
2002,Reference,7
9394010,Romance-Paranormal Romance,682
9394010,Fantasy-Paranormal,546
9394010,Romance,446
9394010,Paranormal-Demons,259
9394010,Fantasy,206
12955738,Fantasy-Paranormal,80
12955738,Fantasy,76
12955738,Fantasy-Magic,62
12955738,Young Adult,62
12955738,Romance,40
12955738,Romance-Paranormal Romance,33
1931915,Young Adult,517
1931915,Fantasy,254
1931915,Fantasy-Paranormal,135
1931915,Romance,108
1931915,Fiction,103
1931915,Contemporary,77
24804,Fiction,107
24804,Historical-Historical Fiction,104
24804,American-Southern,25
10402992,Mystery,635
10402992,Romance,288
10402992,Fiction,151
2141,Culture-Film,302
2141,Nonfiction,155
2141,Art,31
634757,Classics,53
634757,Fiction,27
634757,Historical-Historical Fiction,17
634757,European Literature-British Literature,12
40670312,Thriller,545
40670312,Fiction,356
40670312,Science Fiction,304
40670312,Thriller-Mystery Thriller,184
40670312,Mystery,173
40670312,Romance,173
40670312,Audiobook,112
40670312,Adult,94
40670312,Suspense,71
40670312,Contemporary,51
32758901,Science Fiction,3076
32758901,Fiction,1022
32758901,Novella,648
48760,Nonfiction,227
48760,Psychology,127
48760,Parenting,122
48760,Self Help,63
74046,Fantasy-Urban Fantasy,396
74046,Fantasy-Paranormal,310
74046,Paranormal-Vampires,258
74046,Romance-Paranormal Romance,229
74046,Romance,164
74046,Fantasy,137
74046,Shapeshifters-Werewolves,111
3630983,Fantasy-Paranormal,101
3630983,Mystery,82
3630983,Romance-Romantic Suspense,42
3630983,Romance,40
3630983,Suspense,40
228534,Fiction,519
228534,Historical-Historical Fiction,135
228534,Mystery,93
1022209,Fantasy,605
1022209,Fantasy-Dragons,167
1022209,Romance,71
1022209,Fantasy-High Fantasy,38
1022209,Fiction,30
1022209,Fantasy-Magic,28
1022209,Fantasy-Epic Fantasy,23
1022209,Romance-Fantasy Romance,20
1022209,Adventure,18
1022209,Science Fiction Fantasy,17
140260,Fantasy,251
140260,Young Adult,183
140260,Horror,158
140260,Science Fiction-Steampunk,85
