book_id,listegenre,award
7362638,"Contemporary, Music, Realistic Fiction, Romance, Womens Fiction-Chick Lit, Young Adult",1
7362781,"Animals, Fantasy, Fiction, Graphic Novels Comics, Historical, Historical-Historical Fiction, Humor, Sequential Art-Comics, Sequential Art-Graphic Novels, Sequential Art-Webcomic",0
7364390,"Comics-Comic Book, Sequential Art-Comics, Sequential Art-Graphic Novels, Superheroes-Dc Comics",0
7365018,"Christian Fiction, Fiction, Religion-Faith, Romance, Romance-Christian Romance",0
7373274,"Cultural-Italy, Fiction, Historical, Historical-Historical Fiction, Literature-15th Century, Mystery, Mystery-Historical Mystery, Romance, Thriller, Young Adult",0
7380006,"Biography, Crime-True Crime, Cultural-Asia, Mystery-Crime, Nonfiction",0
7381647,"Adult, Cultural-Canada, Culture-Pop Culture, Humor, Humor-Comedy, Inspirational, Nonfiction, Psychology, Self Help, Short Stories",1
7383807,"Historical, History, Nonfiction",0
7384801,"Fantasy-Paranormal, Paranormal-Vampires, Romance, Romance-Paranormal Romance",0
7385537,"Cultural-France, Drama, Nonfiction, Philosophy, Plays, Plays-Theatre",0
7385602,"European Literature-Portuguese Literature, Fiction, Poetry",0
7387900,"Religion, Spirituality",0
7388207,"Asian Literature-Turkish Literature, Cultural-Turkish, Fiction, Novels, Roman",0
7388232,"Asian Literature-Turkish Literature, Cultural-Turkish, Fiction, Roman",0
7389741,"Fiction, Historical, Historical-Historical Fiction, War-World War II, Young Adult",1
7391168,"Biology-Neuroscience, Neuroscience-Brain, Nonfiction, Psychology, Science, Self Help",0
7395317,"Academic-School, History, Nonfiction, Politics",0
7395327,"Comics Manga, Comics-Comic Book, Comics-Superheroes, Dc Comics-Batman, Fantasy, Fiction, Graphic Novels Comics, Sequential Art-Comics, Sequential Art-Graphic Novels, Superheroes-Dc Comics",0
7402393,"Fantasy, Fantasy-Paranormal, Romance, Shapeshifters-Werewolves, Young Adult",0
7405450,"Contemporary, Humor, Romance, Romance-Contemporary Romance",0
7405508,"Christian, Religion",0
7405775,"Asian Literature-Indonesian Literature, Fiction, Science Fiction",0
7414922,"Fiction, Young Adult",0
7415016,"Fiction, Romance, Womens Fiction-Chick Lit",1
7415476,"Nonfiction, Religion-Buddhism",0
7416872,"Fantasy, Fantasy-Dragons, Fiction, Science Fiction",0
7417780,"Contemporary, Fiction, Realistic Fiction, Romance, Young Adult",1
7417871,"Fantasy-Paranormal, Nonfiction, Paranormal-Ghosts, Spirituality, Spirituality-New Age",0
7419758,"Contemporary, European Literature-British Literature, Fiction",1
7419969,"Classics, Fiction, Short Stories",0
7420106,"Fantasy, Fantasy-Paranormal, GLBT-Lesbian, LGBT",0
7422080,"Science Fiction, Young Adult, Young Adult-Teen",0
7425765,"European Literature-Bulgarian Literature, Fantasy",1
7427791,"Fantasy, Fantasy-Paranormal, Fantasy-Urban Fantasy, GLBT-Lesbian, LGBT, Paranormal-Vampires, Romance",0
7429046,"Fiction, Novels",1
7430121,"Classics, European Literature-British Literature, Fantasy, Fiction, Humor",0
7430195,"Fantasy, Fantasy-Paranormal, Fantasy-Supernatural, Mystery, Young Adult",0
7430203,"Fantasy, Fantasy-Paranormal, Mystery, Paranormal-Vampires, Young Adult",0
7431066,"Fantasy, Fantasy-Paranormal, Fantasy-Urban Fantasy, GLBT-Lesbian, LGBT, Romance",1
7432449,"Asian Literature-Turkish Literature, Cultural-Turkish, History",0
7432535,"History, Nonfiction, Politics",0
7432648,"Fantasy, Fantasy-Epic Fantasy, Fiction, Science Fiction",0
7433963,"Biography, Literature, Nonfiction",0
7435535,"Cultural-France, Fiction, Mystery-Crime, Thriller",1
7436580,"Contemporary, Cultural-Brazil, European Literature-Portuguese Literature, Fiction, Romance, Womens Fiction-Chick Lit, Young Adult, Young Adult-Young Adult Contemporary",0
7438179,"Fiction, Science Fiction, Space-Space Opera",1
7438807,"Fantasy, Fantasy-Mythology, Fiction, Humor",0
7443012,"Fiction, Thriller-Mystery Thriller",0
7443302,"Christian, Christian Fiction, Fiction, Mystery, Suspense",0
7444024,"Audiobook, Fantasy, Fiction, Magical Realism, Short Stories",1
7444304,"Fantasy, Science Fiction, Sequential Art-Manga",0
7444305,"Fantasy, Science Fiction, Sequential Art-Manga",0
7444499,Westerns,0
7445700,"Autobiography-Memoir, History, History-Archaeology, Nonfiction, Northern Africa-Egypt, Science, Travel",0
7452300,Literature,0
7452583,"Biography, Health-Mental Health, Nonfiction, Psychology",0
7453425,"Fiction, Historical, Historical-Historical Fiction",0
7453538,"Christian, Christianity-Catholic, Nonfiction, Religion, Religion-Theology, Spirituality",0
7453869,"Classics, European Literature-Spanish Literature, Fiction, Historical-Historical Fiction",0
7453975,"Childrens, Childrens-Picture Books, Childrens-Storytime, Fiction",0
7454590,Poetry,0
7454987,"Philosophy, Religion",0
7455044,"Nonfiction, Religion",0
7455256,"Adult Fiction-Erotica, Erotica-Menage, Paranormal-Vampires, Romance",0
7455263,"Fantasy, Fantasy-Paranormal, Menage-M M M, Paranormal-Vampires, Romance-M M Romance",0
7456034,"Fantasy, Fantasy-Paranormal, Fiction, Paranormal-Fairies, Young Adult, Young Adult-Teen",0
7456085,"Contemporary, Cultural-France, Fiction, Literary Fiction, Mystery",1
7456726,"Cultural-France, European History-French Revolution, Fiction, Historical, Historical-Historical Fiction, Romance",0
7457379,Fiction,1
7463288,Sequential Art-Manga,0
7464272,"Fantasy, Fantasy-Paranormal, Historical, Romance, Romance-Historical Romance, Science Fiction-Time Travel",0
7465712,Fiction,0
7465733,"Fiction, Novels",1
7465824,"Fiction, Science Fiction",0
7467055,"Fantasy, Fantasy-Magic, Fantasy-Paranormal, Fantasy-Urban Fantasy, Fiction",0
7467724,"European Literature-Czech Literature, Fantasy, Horror, Paranormal-Vampires",0
7468160,"Adult, Adult Fiction, Audiobook, Contemporary, Death, Drama, Family, Fiction, Novels, Womens Fiction-Chick Lit",1
7469133,"Fiction, Horror, Mystery, Mystery-Crime, Thriller",0
7469664,"Apocalyptic-Post Apocalyptic, Fiction, Graphic Novels Comics, Horror, Horror-Zombies, Sequential Art-Comics, Sequential Art-Graphic Novels",1
7469886,"Art, Biography, Nonfiction, Reference",0
7470248,"Fantasy, Fiction, Humor, Science Fiction, Science Fiction Fantasy, Space-Space Opera, Speculative Fiction",0
7476122,"Fantasy, Fantasy-Paranormal, Fantasy-Urban Fantasy, Romance, Young Adult",0
7476785,"Adventure, Adventure-Survival, Autobiography-Memoir, Biography, Nonfiction",0
7482511,"Autobiography-Memoir, Biography, Biography Memoir, Nonfiction, Plays-Theatre",1
7486255,"Cultural-India, Fiction, Historical, Historical-Historical Fiction, Romance",1
7487212,"Fiction, Horror, Mystery, Suspense, Thriller",0
7487474,"Christianity-Lds, Lds-Lds Non Fiction, Nonfiction, Religion, Religion-Church",0
7487564,"Fantasy, Young Adult",0
7488244,"Fantasy, Fantasy-Paranormal, Fantasy-Supernatural, Fantasy-Urban Fantasy, Fiction, Paranormal-Angels, Romance, Romance-Paranormal Romance, Young Adult, Young Adult-Young Adult Fantasy",1
7489406,"Food and Drink-Food, Nonfiction",0
7490651,"Historical, Religion",0
7491418,"Adult, Fiction, Historical, Historical Romance-Regency Romance, Historical-Historical Fiction, Historical-Regency, Historical-Victorian, Humor, Romance, Romance-Historical Romance",1
7491882,"Autobiography-Memoir, Biography, Biography-Autobiography, Nonfiction, Politics, Science",0
7492119,"Contemporary, European Literature-German Literature, Fiction, Romance, Womens Fiction-Chick Lit",0
7492383,"Adventure, Fantasy, Fiction, Science Fiction, Science Fiction-Steampunk",0
7492939,"Cultural-Scotland, Romance, Romance-Historical Romance, Romance-Time Travel Romance, Science Fiction-Time Travel",0
7493011,"Biography, History, Nonfiction, War-World War II, World War II-Holocaust",0
7493186,"Contemporary, Romance, Romance-M M Romance",1
7493619,"Childrens, Humor, Realistic Fiction",0
7493659,"History, Nonfiction",0
7494451,Religion-Islam,0
7494887,"History, Military-Military History, Nonfiction, War, War-Military Fiction, War-World War II",1
7495363,"History, Religion, Religion-Islam",0
7495652,"Childrens, Fantasy, Young Adult",0
7497552,"Fantasy, Fantasy-Paranormal, Historical, Historical-Historical Fiction, Romance, Young Adult",0
7500798,"Fantasy, Fantasy-Paranormal, Fantasy-Urban Fantasy, Paranormal-Vampires, Romance, Romance-Paranormal Romance",0
7501962,"Biography, Christian, History, Nonfiction, Religion",1
7502082,"Christian, Christian Fiction, Romance",0
7503246,"Childrens, Fiction, Historical, Historical-Historical Fiction",0
7504179,"Cultural-Asia, Cultural-Japan, Fiction, Historical, Historical-Historical Fiction",1
7504942,"Classics, European Literature-Spanish Literature, Nonfiction, Philosophy",0
7505126,Romance-M M Romance,0
7505716,"Childrens, Classics, Fantasy, Fiction",0
7506252,"Biography, Nonfiction, Sports-Sports",0
7506363,"Christian, Christian Fiction, Fiction, Historical-Historical Fiction, Romance, Romance-Christian Romance",0
7506776,"European Literature-British Literature, Fiction, Historical, Historical-Historical Fiction, Romance",0
7506779,"Adult Fiction, Fiction, Historical-Historical Fiction, Historical-Victorian",0
7507750,"Fantasy, Fantasy-Paranormal, Paranormal-Vampires, Romance, Romance-Paranormal Romance",0
7507825,"Architecture, Audiobook, Cultural, European Literature-British Literature, Historical, History, Humor, Nonfiction, Science, Sociology",1
7507889,"Historical, Historical-Historical Fiction, Mystery, Romance, Young Adult",1
7507890,"Adventure, Childrens, Childrens-Middle Grade, Fantasy, Fiction, Young Adult",0
7507905,"Contemporary, Family, Fiction, Realistic Fiction, War, Young Adult",1
7507908,"Fantasy, Fantasy-Paranormal, Fantasy-Supernatural, Fantasy-Urban Fantasy, Fiction, Horror, Paranormal-Fairies, Romance, Young Adult, Young Adult-Teen",0
7507920,"Adventure, Childrens, Childrens-Middle Grade, Fantasy, Fiction, Young Adult",1
7507938,"Adventure, Childrens, Childrens-Middle Grade, Fantasy, Fiction, Science Fiction-Steampunk",0
7507944,"Childrens-Middle Grade, Cultural-Africa, Fantasy, Fantasy-Magic, Fiction, Young Adult",1
7507946,"Adventure, Fantasy, Fiction, Historical, Historical-Historical Fiction, Young Adult",0
7507951,"Adventure, Fantasy, Fiction, Young Adult",0
7508350,"Asian Literature-Indonesian Literature, Nonfiction, Travel",0
7510368,"Contemporary, Fiction, Horror, Mystery, Mystery-Crime, Science Fiction, Thriller",0
7511615,Poetry,0
7514774,"Nonfiction, Religion, Religion-Islam",0
7514925,"Fantasy, Retellings, Romance, Young Adult",1
7516243,"Contemporary, Cultural-France, Fiction",1
7516948,"Classics, Fiction, Literature-American, Novels, Short Stories",0
7517343,"Cultural-Scotland, Fantasy, Fiction, Historical, Historical-Historical Fiction, Romance, Romance-Historical Romance, Science Fiction-Time Travel, Sequential Art-Comics, Sequential Art-Graphic Novels",1
7519184,"Business, Nonfiction, Productivity, Self Help",0
7519231,"Fiction, Historical, Historical-Historical Fiction, Science Fiction, Science Fiction-Time Travel",1
7519285,"Childrens, Contemporary, Fiction, Young Adult",1
7519472,"Fantasy, Fantasy-Paranormal, Paranormal-Demons, Romance, Romance-Paranormal Romance",0
7519640,"History, Nonfiction, War, War-Military Fiction",1
7519866,"Adult, Contemporary, Fiction, Horror, Literary Fiction, Literature, Literature-American, Novels, Thriller, Urban",0
7524258,"Aviation, History, Military-Military History, Nonfiction, War, War-World War II",0
7527073,"Contemporary, Fiction, Romance, Womens Fiction-Chick Lit",0
7528717,"Childrens, Nonfiction",0
7529033,Novels,0
7529869,"Fantasy, Fantasy-Paranormal, Romance, Romance-M M Romance",0
7530028,"Fantasy, Fantasy-Paranormal, Romance, Romance-M M Romance",0
7530046,"Fantasy, Fantasy-Paranormal, M M Romance-M M Fantasy, Romance-M M Romance",0
7530742,Cultural-Portugal,0
7530820,"Contemporary, Fiction, Literary Fiction, Mystery",0
7530990,"Christian, Nonfiction, Philosophy, Religion, Religion-Christianity, Religion-Theology",0
7531478,"Contemporary, Fiction, Health-Mental Health, Mental Health-Mental Illness, Sociology-Abuse, Young Adult",1
7532858,"Fantasy, Fantasy-Urban Fantasy, Paranormal-Vampires, Romance, Young Adult",0
7533903,"Audiobook, Fantasy, Fiction",0
7537072,"Contemporary, Fiction, Romance, Womens Fiction-Chick Lit",0
7537919,"Classics, Cultural-Denmark, European Literature-Danish, Fiction",0
7538512,"Childrens, Childrens-Picture Books",0
7540934,Witchcraft,0
7543231,"Manga-Seinen, Romance, Sequential Art-Comics, Sequential Art-Graphic Novels, Sequential Art-Manga",0
7544517,"Asian Literature-Turkish Literature, Cultural-Turkish, Fiction, Novels, Roman",1
7544603,"Fantasy, Fantasy-Paranormal, Fantasy-Urban Fantasy, Fiction, Historical, Historical-Historical Fiction, Romance, Science Fiction, Science Fiction-Time Travel, Young Adult",0
7544649,"Contemporary, Romance, Romance-M M Romance, War-Military Fiction",0
7544943,"Fantasy, Sequential Art-Comics, Sequential Art-Graphic Novels, Sequential Art-Manga",0
7544944,"Fantasy, Sequential Art-Comics, Sequential Art-Graphic Novels, Sequential Art-Manga",0
7544945,"Fantasy, Sequential Art-Comics, Sequential Art-Graphic Novels",0
7544946,"Fantasy, Sequential Art-Comics, Sequential Art-Graphic Novels",0
7547710,"Nonfiction, Self Help, Self Help-Personal Development",0
7548010,"Asian Literature-Indonesian Literature, Novels, Romance, Romance-Contemporary Romance, Womens Fiction-Chick Lit",0
7549146,"Cultural-France, Fiction, Roman",0
7549760,"Contemporary, Fiction, Romance, Womens Fiction-Chick Lit",0
7551838,"European Literature-British Literature, Fiction, Mystery, Mystery-Crime, Mystery-Detective, Suspense, Thriller, Thriller-Mystery Thriller",0
7552385,Fantasy,0
7552700,"Fiction, Games-Video Games, Science Fiction, Sports and Games-Games",0
7552716,"European Literature-British Literature, Fiction, Historical, Historical-Historical Fiction, LGBT, Literary Fiction",1
7552939,"Autobiography-Memoir, Biography, LGBT, Music, Nonfiction",1
7553076,"Biography, Crime-True Crime, History, Nonfiction, North American Hi...-American History",0
7553171,"Childrens, Classics, European Literature-Bulgarian Literature",0
7553188,"Fiction, Humor, Mystery, Mystery-Crime",0
7553944,"Fantasy, Fantasy-Paranormal, Fantasy-Urban Fantasy, Paranormal-Shapeshifters, Romance, Romance-Paranormal Romance",0
7554826,"Fantasy, Fiction, Historical, Historical-Historical Fiction, Romance, Science Fiction-Time Travel, Young Adult",0
7556058,"Fantasy, Fantasy-Magic, Fantasy-Paranormal, Fantasy-Urban Fantasy, Paranormal-Vampires, Romance, Romance-Paranormal Romance",0
7556413,"Childrens, Cultural-Sweden, European Literature-Swedish Literature, Fiction, Young Adult",0
7556893,"Novels, Romance",0
7557548,"Fantasy, Fiction, Humor, Humor-Comedy",0
7557653,"Audiobook, European Literature-German Literature, Fantasy, Fantasy-Paranormal, Fantasy-Urban Fantasy, Fiction, Romance, Romance-Paranormal Romance, Young Adult, Young Adult-Young Adult Fantasy",0
7562764,"Fiction, Science Fiction, Science Fiction-Cyberpunk",1
7564251,"Fantasy, Fantasy-Epic Fantasy, Fantasy-High Fantasy, Fiction",0
7565139,"Historical, Historical-Medieval, Holiday, Holiday-Christmas, Romance, Romance-Historical Romance",1
7565545,"Fantasy-Paranormal, Fantasy-Urban Fantasy, Paranormal-Shapeshifters, Romance, Romance-Paranormal Romance",0
7568425,"Fantasy, Fantasy-Magic, Fantasy-Paranormal, Fantasy-Supernatural, Fantasy-Urban Fantasy, Paranormal-Ghosts, Romance",0
7569223,"Fiction, Romance, Womens Fiction-Chick Lit",0
7571146,"Christianity-Lds, Lds-Mormonism, Nonfiction, Religion",0
7571359,"Environment, Fiction",0
7571543,"Fiction, Romance, Womens Fiction-Chick Lit",0
7572382,"Fiction, Mystery, Young Adult",0
7573098,"Adventure, Childrens, Childrens-Middle Grade, Fantasy",0
7575266,"Contemporary, Fiction, Mystery, Romance, Suspense, Thriller",0
7576115,"Fantasy, Fiction, Humor, Young Adult",1
7576495,"Category Romance-Harlequin, Contemporary, Fiction, Romance, Romance-Contemporary Romance",0
7592279,"Adventure, Fantasy, Fiction, Young Adult",1
7597710,"Childrens-Middle Grade, Contemporary, Fiction, Realistic Fiction, Young Adult",0
7597816,"Childrens-Middle Grade, Historical, Historical-Historical Fiction, Young Adult",0
7600056,"Contemporary, Cultural-Italy, European Literature-Italian Literature, Fiction, Novels, Romance",0
7600679,"Contemporary, Fiction, Romance, Womens Fiction-Chick Lit",0
7600897,"Business, Textbooks",0
7600922,"Fantasy, Fantasy-Paranormal, Paranormal-Vampires, Young Adult",1
7600924,"Contemporary, Fiction, Romance, Young Adult",1
7602135,"Anthologies, Nonfiction, Religion, Science",0
7602227,"Fiction, Mystery, Mystery-Cozy Mystery, Mystery-Crime",0
7602367,"Anthologies, Anthologies-Collections, Horror, Short Stories",0
7604921,"European Literature-Finnish Literature, Fantasy, Science Fiction, Science Fiction-Dystopia, Young Adult",1
7605246,"Fantasy, Fantasy-Paranormal, Paranormal-Vampires, Romance, Romance-Paranormal Romance",0
7606133,"Classics, Nonfiction, Psychology, Self Help",0
7606431,"Contemporary, Fiction, Womens Fiction-Chick Lit",0
7607153,"Fiction, Mystery, Mystery-Crime, Thriller",1
7607561,"Fantasy, Fantasy-Paranormal, Fantasy-Urban Fantasy, Paranormal-Vampires, Romance, Romance-Paranormal Romance",0
7607918,"Asian Literature-Indian Literature, Classics, Cultural-India, Fantasy-Mythology, Fiction, Literature-Marathi",1
7614747,"Fantasy, Fantasy-Magic, Fantasy-Paranormal, Fantasy-Urban Fantasy, Paranormal-Vampires, Romance",0
7619076,"Fantasy, Fantasy-Paranormal, Fiction, Horror, Mystery, Paranormal-Ghosts",0
7619178,"Nonfiction, Philosophy, Self Help, Spirituality",0
7619292,"Fantasy, Fantasy-Paranormal, Fiction, Paranormal-Vampires, Romance, Romance-Paranormal Romance, Sequential Art-Comics, Sequential Art-Graphic Novels, Sequential Art-Manga, Young Adult",1
