book_id,author_id,author
10098640,38708,أحمد العسيلي
10098912,39466,Ashwin Sanghi
10101733,48073,B.V. Larson
10108463,42644,Donald Ray Pollock
10114213,42161,Kate Furnivall
10116927,48475,Andrew  Miller
10118172,39830,Cara Lynn Shultz
10120780,36672,Claudia Gray
10121801,36809,Maggie Stiefvater
10122126,42554,D.D. Barant
10128428,36999,Brian Selznick
10131648,37328,David McCullough
10133391,42840,Craig Johnson
10134852,44079,Jenny Colgan
10138607,36978,Craig Thompson
10140661,36661,Sylvain Reynard
10141721,37482,Michael Crichton
10144145,42081,Robert T. Kiyosaki
10146815,47716,Dino Buzzati
10149142,43874,Kevin    Wilson
10150892,36964,S.C. Stephens
10156954,37231,Orson Scott Card
10157066,48442,Joseph Delaney
10161745,37740,John Scalzi
10163292,36968,Jojo Moyes
10165727,36940,Melina Marchetta
10165761,36940,Melina Marchetta
10169662,38231,Chevy Stevens
10172939,38060,L.A. Meyer
10174795,42998,Amy Kathleen Ryan
10176320,46615,Maria Savva
10180109,48190,Philip Reeve
10181799,40707,Edmund White
10183211,38602,Lizzy Ford
10184345,37819,Seanan McGuire
10184403,37819,Seanan McGuire
10184855,37778,Lynn Flewelling
10184988,48011,T.C. Southwell
10187223,43452,Ali Smith
10188580,41507,Sarah Alderson
10189594,39676,Masashi Kishimoto
10190153,44037,Christina Rossetti
10193062,36572,Ann Aguirre
10194157,36723,Leigh Bardugo
10194514,36631,Katie McGarry
10194628,40392,Sarah Tregay
10196362,43049,Linwood Barclay
10199908,37410,Terry Brooks
10201216,38628,Ann Charles
10209997,36886,Chris Bohjalian
10211494,40675,Rob Lowe
10213367,36528,Jay Bell
10215337,43318,Karen Miller
10221341,39946,Derek Landy
10222362,36700,Debra Driza
10234747,48236,Amy Asbury
10235919,37899,Christopher Priest
10237806,40637,كريم الشاذلي
10238952,43449,Miriam Toews
10242444,38098,Heather Killough-Walden
10252302,37719,Joan Didion
10254690,43423,Doug TenNapel
10255156,36823,Rebecca Zanetti
10261812,36684,Brenna Yovanoff
10262157,40870,Dana Marie Bell
10266883,47563,Wayne Gerard Trotman
10271616,42836,Anna Sheehan
10283764,37664,Larissa Ione
10284324,40000,Sarah Weeks
10286585,44005,Haresh Daswani
10289789,46619,Siri Hustvedt
10290243,37821,Jennifer Estep
10295484,36966,Cindy C. Bennett
10308452,37803,Jana Oliver
10314229,39755,L.A. Weatherly
10316626,36692,K.C. Hilton
10319829,45084,Susan Andersen
10322436,39109,Sophie Littlefield
10327294,42127,M.A. Stacie
10327303,36719,Ally Carter
10329434,40694,Tamera Alexander
10329439,40838,Deeanne Gist
10329470,42875,Jody Hedlund
10329483,40831,Julie Lessman
10331050,37796,Diana Rowland
10331108,36548,Eoin Colfer
10331607,38894,Morgan Rice
10331666,44819,John Dominic Crossan
10334529,39655,Kazue Kato
10334572,39655,Kazue Kato
10335308,40991,Mindy Kaling
10335318,40789,Candice Millard
10335329,37392,Wendelin Van Draanen
10335701,38184,Leigh Fallon
10337453,42957,Steven James
10338691,38950,Alexandra Fuller
10339851,42887,Mia James
10340846,37669,Elizabeth Letts
10345642,36795,Bree Despain
10345708,37497,Laurie Faria Stolarz
10345927,36577,Beth Revis
10345937,36577,Beth Revis
10346185,36815,Michelle Rowen
10355662,36758,Andrew  Smith
10356760,36779,Marie Rutkoski
10357792,36811,Jeaniene Frost
10364135,43389,Christina Courtenay
10365210,38199,Neal Asher
10368067,43018,Seth Godin
10372490,44774,Eric Arvin
10372526,37635,Laura Lee Guhrke
10374638,41845,Deborah Rodriguez
10378106,37637,Maya Banks
10380227,39840,Sherry Gammon
10381135,48156,Lucy Felthouse
10381472,39912,Adrian Phoenix
10383597,37718,Christopher Hitchens
10389791,38586,Cecily von Ziegesar
10390182,44073,William Joyce
10394348,37072,Patrick Rothfuss
10396144,40555,Sophie McKenzie
10396147,40555,Sophie McKenzie
10397655,44202,Jessica Warman
10399862,36853,Keri Arthur
10399969,48011,T.C. Southwell
10400407,38704,أثير عبدالله النشمي
10400575,37472,Amber Argyle
10407279,36874,Charlaine Harris
10410278,37806,Joss Stirling
10412949,46660,Mark Walden
10413697,41909,Vaikom Muhammad Basheer
10414941,40690,Robert K. Massie
10416034,40630,وائل رداد
10418404,40480,Cynthia Eden
10419181,47944,Nguyễn Nhật Ánh
10421530,37821,Jennifer Estep
10421550,36863,Chloe Neill
10421919,41477,Hannah Howell
10426130,45573,Tess Oliver
10426868,43617,Suzanne Woods Fisher
10428708,37992,Lee Child
10428803,37667,Sarah MacLean
10428848,36854,Kerrelyn Sparks
10429005,41508,Jennifer Castle
10429025,41038,Jocelyn Davies
10429033,41521,Gemma Halliday
10429045,36646,Tahereh Mafi
10429067,37773,Tera Lynn Childs
10429092,36702,Rae Carson
10430194,40487,Dianne Duvall
10434391,46456,Gordon Korman
10436992,38530,Jude Deveraux
10437680,37291,Sharon Kay Penman
10439221,39705,Evangeline Anderson
10443756,41468,Angeline Kace
10445208,36546,Maria V. Snyder
10452269,48564,Marc-Uwe Kling
10463536,37261,Charlotte Brontë
10464963,47306,Julie Otsuka
10468258,38299,Nicky Charles
10471419,38297,Jane Yolen
10472293,43574,Sharon Salzberg
10473214,40266,Wendy Mass
10479750,38411,Anne Greenwood Brown
10481132,36811,Jeaniene Frost
10482176,37995,Robert Louis Stevenson
10484883,37257,Markus Zusak
10485751,38029,C.L. Wilson
10497651,40488,John Brunner
10502331,37762,Jamie Magee
10503124,46299,Steve Berry
10506237,39716,Damon Suede
10507293,36585,Kiera Cass
10508431,38293,Jessica Day George
10512209,43597,Chögyam Trungpa
10517937,47892,Aziz Nesin
10532409,48010,Mika Waltari
10533446,38302,P.G. Wodehouse
10535454,45832,Charlie Fletcher
10535458,37473,Heather Anastasiu
10535969,36824,Joey W. Hill
10537195,43433,Kazu Kibuishi
10549501,36754,Rachel Caine
10550662,38692,سلمان العودة
10551253,45451,Yvonne Woon
10552338,36559,Neal Stephenson
10552965,37800,Jeri Smith-Ready
10559187,40842,Eudora Welty
10560331,36719,Ally Carter
10560791,38769,Aristotle
10561549,36791,Ilona Andrews
10562163,37861,Truman Capote
10564983,36938,Corrine Jackson
10565237,36845,Jennifer Rardin
10567183,38420,Jessica Shirvington
10573014,39675,Yana Toboso
10576365,36560,Alexandra Bracken
10586317,43313,Gregg Olsen
10586539,36768,Amanda Hocking
10592898,42910,Veronica Wolff
10593071,43640,Irene Hannon
10593908,45552,Heather Tregaskes
10593918,36842,Lynn Viehl
10594356,40023,Lindsey Leavitt
10596724,36572,Ann Aguirre
10599735,45397,Chris Anne Wolfe
10599805,36869,Kim Harrison
10600242,40233,Caitlin Moran
10602516,45124,Megan Chance
10603056,36533,J.L. Merrow
10609400,40871,Marjorie M. Liu
10626634,37553,Kimberley Griffiths Little
10627210,48182,Molly Cochran
10637697,43725,Leila Sales
10637739,39133,Emma Carlson Berne
10637748,36712,Kimberly Derting
10637766,36659,Becca Fitzpatrick
10637834,44487,Ari Berk
10640020,38046,Gwen Hayes
10644930,36556,Stephen King
10647131,36944,Jenny B. Jones
10649555,36826,Sherrilyn Kenyon
10650890,38537,Honoré de Balzac
10656979,38006,Louise Rennison
10658664,38789,Jane Green
10664113,36861,George R.R. Martin
10666923,37852,Ann Coulter
10671152,36509,Josh Lanyon
10673335,39889,Lawrence M. Krauss
10674653,44606,Brenda Novak
10675183,37637,Maya Banks
10677277,36687,Kristen Simmons
10680329,40116,Louise Penny
10683062,48194,Frédéric Bastiat
10684386,37078,Michael Scott
10690812,39463,Manju Kapur
10694189,46891,Jeanne C. Stein
10695150,42103,Robin S. Sharma
10706120,46971,Jude Watson
10706481,38894,Morgan Rice
10706934,40009,ياسر حارب
10710395,37664,Larissa Ione
10710505,41162,Wendy Wunder
10711520,48135,T.R. Graves
10713851,48341,Tammy Blackwell
10720733,37993,John Grisham
10728216,46731,Norman L. Geisler
10734210,44608,Pat Schmatz
10737650,46533,Dennis Cooper
10739664,40959,Polly Holyoke
10742462,37752,Melanie Dickerson
10746542,38013,Julian Barnes
10751324,41616,Jacqueline Wilson
10755443,36936,Keary Taylor
10757346,44822,Macel Ely II
10757749,44257,Sophie Flack
10757771,36947,Kody Keplinger
10757806,41268,Sara Zarr
10757817,41956,Pseudonymous Bosch
10762643,48538,Kate Johnson
10762697,37879,Robin Hobb
10765906,42676,Sandy Williams
10766509,36658,Nicholas Sparks
10768183,43999,Trevor Shane
10772820,38540,Knut Hamsun
10772961,38623,Michelle Muto
10773376,44372,Michael Morpurgo
10773791,38098,Heather Killough-Walden
10778761,36594,Alyson Noel
10779433,38900,Rebecca Maizel
10779721,39106,Jonathan Maberry
10780042,36637,J.R. Ward
10782121,39414,Jennifer Chiaverini
10783162,38705,محمد الغزالي
10783217,37819,Seanan McGuire
10783349,43626,Catherine   West
10785670,45087,Jane  Harris
10786926,36754,Rachel Caine
10790277,37868,Michael J. Sullivan
10790290,37868,Michael J. Sullivan
10790376,47759,Debora Geary
10790516,36764,Kresley Cole
10798398,39187,Eileen Cook
10798416,36688,Jennifer E. Smith
10799498,38025,Laurann Dohner
10799881,36697,Meg Cabot
10801027,36967,Katie Klein
10801335,39627,CLAMP
10802904,36629,Nalini Singh
10803121,36479,Brandon Sanderson
10803218,37484,S.M. Reine
10805989,45975,Jon Skovron
10806119,39012,Janet Chapman
10808013,42372,Ian Rankin
10809019,38629,Tiffany King
10810038,41291,مصطفى إبراهيم
10810798,46205,Winna Efendi
10812135,38730,مصطفى السباعي
10812824,38871,Parker Blue
10813469,36639,Kristen Ashley
10813480,36639,Kristen Ashley
10814693,47295,Allan Wolf
10814753,36626,Kim Edwards
10814946,36601,Melissa de la Cruz
10814989,38124,Sara Shepard
10816297,42181,Vince Flynn
10816908,36702,Rae Carson
10817086,42368,Peter Robinson
10818383,36871,Patricia Briggs
10818853,36664,E.L. James
10819228,43753,Erynn Mangum
10822395,36938,Corrine Jackson
10822857,36811,Jeaniene Frost
10823507,37658,Thea Harrison
10830285,39499,Rachel Higginson
10831726,39845,Mayandree Michel
10833874,39594,Lacey Weatherford
10834766,37381,Erich Maria Remarque
10835316,40464,Eve Langlais
10835364,39739,Susan Bischoff
10835992,45667,J.A. Belfield
10835994,40540,John Shors
10836471,41516,Marcus Sedgwick
10836728,38103,Daniel O'Malley
10837174,40406,Andrea K. Höst
10837494,39655,Kazue Kato
10838776,36717,Aimee Carter
10838787,36717,Aimee Carter
10841115,38288,Debbie Viguié
10841167,42911,Jeyn Roberts
10841337,42366,Janet Gurtler
10843036,37490,Brent Weeks
10843755,37102,Ellen Hopkins
10848210,38774,Confucius
10852343,38391,Jay Kristoff
10859509,36681,Jennifer Rush
10859772,42893,James L. Rubart
10860071,40127,Robert Muchamore
10860399,36698,Jennifer L. Armentrout
10863979,38860,Shalini Boland
10866233,40393,Siobhan Vivian
10866624,37798,Sarah Rees Brennan
10866880,36848,F. Paul Wilson
10867262,39123,Mark Tufo
10872085,37415,Jeffrey Archer
10874177,36708,Gail Carriger
10875239,37643,Sandra Brown
10890319,39607,Sarra Manning
10890463,37398,Ellen Schreiber
10891889,37284,Tasha Alexander
10893138,38044,Cecelia Ahern
10893175,38025,Laurann Dohner
10896701,38053,H.P. Mallory
10897866,39508,G.P. Ching
10900793,39683,Nancy Bilyeau
10903062,38734,أمل دنقل
10903906,36641,R.L. Mathewson
10909804,42205,Simon Garfield
10910023,39194,غادة السمان
10914555,38904,Alyxandra Harvey
10915691,39845,Mayandree Michel
10917118,40822,Karen Kingsbury
10920371,46201,Ilana Tan
10929432,36706,Victoria Schwab
10938612,39853,عمرو شريف
10941624,39738,Addison Moore
10942254,39282,Jane Smiley
10946420,41020,Kailin Gow
10947600,36946,Hannah Harrington
10950666,37458,Nicole  Williams
10950924,37126,Alice Hoffman
10954704,40644,Marie Force
10955056,47083,Ian W. Toll
10955239,40746,Alistair MacLeod
10957730,39829,Rachel Firasek
10959251,43865,Jill Williamson
10962216,42668,John Buchan
10964693,37343,Jeffrey Eugenides
10970532,37942,Tiffany Reisz
10992270,40483,Felicity Heaton
10993282,36637,J.R. Ward
10996342,38009,Chad Harbach
11000951,38160,Selena Kitt
11004726,38736,عباس محمود العقاد
11008145,37973,Val McDermid
11010251,39339,Alyson Richman
11012966,44106,B. Justin Shier
11013328,39594,Lacey Weatherford
11019938,37796,Diana Rowland
11020173,37290,A.S. Byatt
11021735,42632,Jeff W. Horton
11021753,42632,Jeff W. Horton
11022222,37821,Jennifer Estep
11023952,45540,Javier Marías
11028964,40635,حسن الجندي
11029842,41494,Rei Toma
11030967,46126,Ravi Zacharias
11036713,36844,D.B. Reynolds
11038479,44626,Donato Carrisi
11042027,40480,Cynthia Eden
11044367,36699,Erin Bowman
11045709,36912,Hillary Jordan
11051163,40832,Beverly Lewis
11051889,37463,Jessica Sorensen
11058400,40122,Jo Nesbø
11061595,40460,Jess Haines
11069481,39328,Jack Campbell
11069937,48142,Joel Chandler Harris
11071275,38577,Al Franken
11071581,47020,Lucy Burdette
11074322,45568,Isabella Kruger
11079823,40312,Donald Allen Kirch
11080437,39638,Kohta Hirano
11081992,37317,Erin Hunter
11082037,37985,Michael Connelly
11082489,45570,E.M. Jade
11083082,37947,H.M. Ward
11084145,38949,Walter Isaacson
11086624,37645,Catherine Anderson
11093191,48484,E.M. Hull
11093329,37059,Anthony Horowitz
11098129,43922,Kathi S. Barton
11100431,37868,Michael J. Sullivan
11102353,36639,Kristen Ashley
11103746,41983,Melissa Brayden
11106249,38831,Melissa Foster
11106458,36720,Cassandra Clare
11107129,40545,Ruth Dugdall
11112513,47838,Yaşar Kemal
11112619,36729,Lauren DeStefano
11112894,47838,Yaşar Kemal
11115191,43650,DiAnn Mills
11115457,38383,Tamara Ireland Stone
11128184,37382,Leo Tolstoy
11133791,37102,Ellen Hopkins
11137459,48079,Chris Kuzneski
11138172,44634,Matthew Quick
11143177,41307,Howard Jacobson
11145697,38629,Tiffany King
11149465,46382,Leonard Cohen
11164599,41598,Robin Wasserman
11164626,44949,Melissa Darnell
11164732,38418,Robin Bridges
11166687,37441,Jennifer Malone Wright
11168297,38894,Morgan Rice
11168429,46228,Nick Cole
11170428,45936,Kimberly Cutter
11185432,38423,Emily  White
11187861,40753,Dennis Sharpe
11187932,40753,Dennis Sharpe
11187936,40753,Dennis Sharpe
11187937,40753,Dennis Sharpe
11196694,40010,أحمد الشقيري
11198312,46456,Gordon Korman
11200941,37242,Fyodor Dostoyevsky
11202715,38242,Jenna Black
11205802,39590,Lori L. Otto
11205804,43922,Kathi S. Barton
11210761,38530,Jude Deveraux
11213563,38545,Stendhal
11214214,42872,Peter James
11214727,43208,Grace Burrowes
11214970,43291,Simone van der Vlugt
11215260,42929,Deborah Cooke
11221285,36479,Brandon Sanderson
11221313,38839,Claire Farrell
11222139,37637,Maya Banks
11224849,37484,S.M. Reine
11225502,44562,Mark Hodder
11227040,36639,Kristen Ashley
11227041,36639,Kristen Ashley
11227043,36639,Kristen Ashley
11230081,43451,Ellen DeGeneres
11231226,44449,Anna Elliott
11235712,36588,Marissa Meyer
11235783,36634,Julie James
11237412,36810,Pittacus Lore
11242368,45394,Matt Myklusch
11246836,47876,Gun Brooke
11250317,37119,Madeline Miller
11254250,36907,Jeff Kinney
11254850,36918,Brandon Mull
11256293,41851,Preeti Shenoy
11256624,39718,Lisi Harrison
11258571,39143,Kitty Thomas
11261730,40872,Shannon K. Butcher
11262424,36662,Tammara Webber
11262609,41901,Cayla Kluver
11264393,40567,Karen      Rose
11266086,40727,April Lindner
11267847,37792,Jayde Scott
11273356,39705,Evangeline Anderson
11276935,45682,Ari Marmell
11277076,42232,John Twelve Hawks
11277077,42232,John Twelve Hawks
11277218,37312,Alan Bradley
11278959,47935,Nguyễn Ngọc Tư
11283685,37801,Mary Ting
11283775,46139,C.L. Parker
11284898,39442,Antonia Michaelis
11286888,38352,Debra Anastasia
11288619,39279,Christopher Paul Curtis
11289676,37426,Frederick Forsyth
11290671,45080,Sydney Croft
11290708,46004,Karl Marlantes
11291472,36532,Mercy Celeste
11291595,48549,Camilla Chafer
11297376,39500,Heather Hildenbrand
11300154,43001,Joseph Finder
11300302,36630,Gena Showalter
11300451,41320,Karen   White
11301765,38896,Charlotte Blackwell
11309018,37070,John Flanagan
11309055,39012,Janet Chapman
11314891,36950,Samantha Towle
11318613,43931,Rashaad Bell
11320138,37554,Ilsa J. Bick
11322991,38624,Penelope Fletcher
11324204,37164,Ki Longfellow
11324334,38230,Iain Banks
11328754,48156,Lucy Felthouse
11330361,40612,Jaycee Dugard
11337599,38161,Megan Hart
11337912,46922,Richard Paul Evans
11339526,37215,Thomas Hardy
11340586,36613,Melissa Marr
11342260,39816,J.D. Stroube
11353976,37626,Frank McCourt
11356211,37192,Karina Halle
11356936,48233,Mike A. Lancaster
11363759,41774,Emily Brightwell
11364074,39738,Addison Moore
11366397,36714,Suzanne Young
11367726,38110,William Landay
11367731,43922,Kathi S. Barton
11368591,38860,Shalini Boland
11369904,40598,Julia Scheeres
11372681,38025,Laurann Dohner
11378402,38422,Avery Williams
11379777,37718,Christopher Hitchens
11380377,38734,أمل دنقل
11381643,36641,R.L. Mathewson
11381910,42096,Liz Moore
11387458,37470,Janet Lee Carey
11387515,38007,R.J. Palacio
11387535,36548,Eoin Colfer
11389398,47561,Faith Erin Hicks
11390271,41556,Angelo Tsanatelis
11393301,38057,Ben Peller
11393302,38057,Ben Peller
11395597,37156,Jeanette Winterson
11399934,42243,Daniel McHugh
11402002,37819,Seanan McGuire
11405746,47838,Yaşar Kemal
11405802,44359,Bryan Davis
11408650,36799,Michelle Hodkin
11409243,40405,Karen Traviss
11410104,36648,Jenny Han
11410430,37479,C.J. Redwine
11412145,43753,Erynn Mangum
11413706,45217,Kate Messner
11418574,36705,Rachel Vincent
11419229,38140,Christopher Pike
11421122,40022,Allan Frewin Jones
11428799,45372,Allie Burke
11431896,36702,Rae Carson
11437971,36854,Kerrelyn Sparks
11443325,38404,Scott Speer
11447921,38100,Jess Walter
11447962,41556,Angelo Tsanatelis
11448085,45888,Philip Kerr
11448421,43389,Christina Courtenay
11451112,47981,Nick Lake
11451865,38337,Patricia H. Graham
11454877,39833,Donna Grant
11455111,42495,Amber Benson
11455154,42673,Elle Jasper
11455168,36636,Jaci Burton
11458531,37586,Stephanie Tyler
11458881,36824,Joey W. Hill
11459216,37821,Jennifer Estep
11460105,43922,Kathi S. Barton
11461394,38326,Sarra Cannon
11465665,40632,نبيل فاروق
11465972,37434,John le Carré
11468029,38894,Morgan Rice
11468048,45328,John Zunski
11468377,39899,Daniel Kahneman
11473820,37963,Rob Thurman
11474123,38896,Charlotte Blackwell
11474158,38896,Charlotte Blackwell
11476593,38257,Jenn Bennett
11479285,36640,Abbi Glines
11479938,45439,E. Van Lowe
11480837,36638,Elizabeth Reyes
11483403,40644,Marie Force
11483834,38602,Lizzy Ford
11487159,45372,Allie Burke
11487809,40580,Ian C. Esslemont
11495351,36817,Laurell K. Hamilton
11500552,46499,Shelley Adina
11503582,36727,Michael  Grant
11505797,36807,Jamie McGuire
11506205,36621,Richelle Mead
11508357,38053,H.P. Mallory
11510229,40637,كريم الشاذلي
11512688,45262,Peter Lerangis
11512712,37664,Larissa Ione
11512718,37664,Larissa Ione
11515328,45611,Caitlín R. Kiernan
11516221,39025,Erin Bow
11521304,41557,Ali Harris
11524833,39099,Oliver Bowden
11529868,38106,Adam Johnson
11530656,45372,Allie Burke
11531818,36857,Lynsay Sands
11532049,36645,J.D. Robb
11532160,36807,Jamie McGuire
11533583,44636,Tim Lebbon
11539731,38006,Louise Rennison
11540514,40472,J.D. Tyler
11544421,36791,Ilona Andrews
11544452,42559,Jessica L. Degarmo
11544466,37471,Sarah Crossan
11544476,40027,Karen Healey
11547633,48149,Clarice Lispector
11547851,43767,Ann H. Gabhart
11547853,43637,Lynette Eason
11547862,42862,Regina Jennings
11547868,42834,Mary Connealy
11547875,43617,Suzanne Woods Fisher
11547894,40866,Dianne Sylvan
11549777,36935,K.A. Tucker
11556960,37468,Gennifer Albin
11557282,48156,Lucy Felthouse
11557982,37821,Jennifer Estep
11559200,36868,Deborah Harkness
11563110,36731,Cynthia Hand
11563858,37660,Lorelei James
11569419,36705,Rachel Vincent
11578726,37660,Lorelei James
11582010,41254,Chetan Bhagat
11594257,36730,Veronica Rossi
11594289,45314,Sarah Prineas
11595072,39035,Kai Meyer
11607961,42459,Dan Gutman
11614718,36728,Lauren Oliver
11627660,40125,Rex Stout
11629998,37822,Mercedes Lackey
11648261,37166,Sarah Addison Allen
11653081,37460,Willow Cross
11653832,36764,Kresley Cole
11660106,37792,Jayde Scott
11660204,40269,John       O'Brien
11661796,45550,Cidney Swanson
11665750,36639,Kristen Ashley
11672159,42093,Sarah Diemer
11672438,37802,Lindsay Buroker
11674213,39419,Kate Quinn
11684505,48037,Jim Benton
11685242,40394,Lindsey Kelk
11690138,39159,Sherri Hayes
11693145,40632,نبيل فاروق
11698943,39444,Melissa Jensen
11699055,37111,Nina LaCour
11701627,40823,Julie Klassen
11702088,38416,Sara Wilson Etienne
