book_id,listegenre
8462396,"Childrens, Childrens-Middle Grade, Fantasy, Fiction"
8462504,Biography
8462639,"Amish, Christian, Christian Fiction, Christian Fiction-Amish Fiction, Fiction, Romance"
8464587,Adult Fiction-Erotica
8465337,"Audiobook, Cultural-Africa, Fantasy, Fantasy-Mythology, Fiction, Historical, Historical-Historical Fiction, Northern Africa-Egypt, Romance, Young Adult"
8466286,"Childrens, Childrens-Middle Grade, Fantasy, Fiction, Historical-Historical Fiction, Mystery"
8466327,"Contemporary, Fiction, Romance"
8466973,Fiction
8467071,"Fantasy, Fantasy-Paranormal, Paranormal-Vampires, Paranormal-Witches"
8468743,"Childrens, Fantasy"
8470445,"Contemporary, Mystery, Realistic Fiction, Romance, Young Adult"
8471387,Poetry
8471815,"Adult, Contemporary, New Adult, Romance, Romance-Contemporary Romance, Womens Fiction-Chick Lit"
8472514,"Fantasy, Fantasy-High Fantasy, Fantasy-Magic"
8472655,"Contemporary, Fantasy, Fiction, Magical Realism, Novels"
8475505,"Contemporary, Fantasy, Fantasy-Magic, Fantasy-Paranormal, Fantasy-Supernatural, Fantasy-Urban Fantasy, Fiction, Romance, Young Adult, Young Adult-Young Adult Fantasy"
8476071,"Asian Literature-Turkish Literature, Cultural-Turkish, Fiction, Roman"
8477057,"Fantasy, Fiction, Graphic Novels Comics, Sequential Art-Comics, Sequential Art-Graphic Novels"
8477626,"Audiobook, Fantasy, Fiction"
8478144,"History, Nonfiction, Philosophy, Politics"
8478549,"Fantasy, Fantasy-Paranormal, Paranormal-Angels, Romance, Shapeshifters-Werewolves, Young Adult"
8478990,"Adult, Adult Fiction-Erotica, Contemporary, Fantasy, Fantasy-Paranormal, Fantasy-Urban Fantasy, Paranormal-Shapeshifters, Romance, Romance-Paranormal Romance, Shapeshifters-Werewolves"
8479092,"Action, Fiction, Science Fiction, Science Fiction-Time Travel, Thriller"
8479105,Fantasy
8479681,"Contemporary, Fiction"
8479967,"Adventure, Childrens-Juvenile, Cultural-Russia, European Literature-German Literature, Fantasy, Fantasy-Magic, Fiction, Humor, Science Fiction, Young Adult"
8480480,"Fantasy, Fantasy-Paranormal, Historical, Paranormal-Vampires, Romance, Romance-Paranormal Romance"
8482058,Religion-Islam
8483147,"Contemporary, Romance, Romance-Romantic Suspense, Suspense, War-Military Fiction"
8483233,"Autobiography-Memoir, Biography, Nonfiction, Romance"
8483864,"Fantasy, Fantasy-Paranormal, Fantasy-Urban Fantasy, Fiction"
8483904,"Biography, Feminism, Historical, History, Nonfiction, War-World War II"
8485254,"Nonfiction, Philosophy"
8485374,"Christian, Christian Fiction, Contemporary, Romance, Suspense"
8485458,"Adventure, Animals, Animals-Animal Fiction, Animals-Cats, Childrens, Childrens-Middle Grade, Childrens-Young Readers, Fantasy, Fiction, Young Adult"
8487352,"Adult, Audiobook, Contemporary, Dark, Drama, Fiction, Romance, Romance-Contemporary Romance, Suspense, Thriller"
8487363,"Fantasy, Fantasy-Paranormal, Romance, Young Adult"
8487592,"Contemporary, Fiction, Romance, Romance-Contemporary Romance"
8487974,"Contemporary, Fiction, Romance, Romance-Contemporary Romance"
8488492,"Adventure-Survival, Apocalyptic-Post Apocalyptic, Fiction, Science Fiction-Apocalyptic, Science Fiction-Dystopia"
8488763,"Animals, Animals-Cats, Biography, Nonfiction"
8489018,Adult Fiction-Erotica
8489706,"Literature-17th Century, Poetry"
8490112,"Fantasy, Fantasy-Paranormal, Paranormal-Angels, Romance, Young Adult"
8491354,"Adult Fiction-Erotica, Contemporary, Erotica-BDSM, Romance, Romance-M M Romance, Short Stories"
8491419,Contemporary
8492319,"Fantasy, Fantasy-Paranormal, Paranormal-Vampires, Romance, Romance-Paranormal Romance"
8492768,"Adult, Adult Fiction, Audiobook, Book Club, Contemporary, Family, Fiction, Medical, Psychology, Womens Fiction-Chick Lit"
8492805,"Contemporary, Realistic Fiction, Romance, Young Adult"
8492813,"Contemporary, Death, Family, Poetry, Realistic Fiction, Relationships, Young Adult, Young Adult-Teen, Young Adult-Young Adult Contemporary"
8492825,"Contemporary, Fiction, Romance, Young Adult"
8492856,"Contemporary, Fiction, Romance, Young Adult"
8492907,"Audiobook, Futurism, History, Nonfiction, Philosophy, Science, Science-Engineering, Science-Physics, Science-Popular Science, Science-Technology"
8493643,"Adult Fiction-Erotica, Erotica-BDSM, Fantasy-Paranormal, Romance, Romance-Erotic Romance, Romance-Paranormal Romance"
8493681,"Fantasy, Fantasy-Magic, Paranormal-Witches, Young Adult"
8494123,"Classics, Literature, Poetry"
8495686,"Contemporary, Fantasy-Paranormal, Mystery, Mystery-Cozy Mystery, Romance, Womens Fiction-Chick Lit"
8495705,"Fiction, Horror, Thriller"
8496901,"Adult, Fairies-Fae, Fantasy, Fantasy-Magic, Fantasy-Paranormal, Fantasy-Urban Fantasy, Fiction, Mystery, Paranormal-Fairies, Romance"
8496929,"Biblical Fiction, Christian, Christian Fiction, Fiction, Historical, Historical-Historical Fiction"
8498031,"Fantasy, Fiction, Romance"
8498471,"Childrens, Classics, Fantasy, Fiction, Sequential Art-Comics, Sequential Art-Graphic Novels"
8498964,"Asian Literature-Turkish Literature, Cultural-Turkish, Fiction, Roman"
8500922,"Fantasy, Fiction, Graphic Novels Comics, Media Tie In-Buffy The Vampire Slayer, Paranormal-Vampires, Sequential Art-Comics, Sequential Art-Graphic Novels"
8501291,"Fantasy, Fantasy-Paranormal, Fantasy-Supernatural, Fantasy-Urban Fantasy, Fiction, Paranormal-Angels, Paranormal-Demons, Romance, Romance-Paranormal Romance, Young Adult"
8501304,"Fantasy, Fantasy-Paranormal, Fantasy-Supernatural, Fantasy-Urban Fantasy, Fiction, Paranormal-Angels, Paranormal-Demons, Romance, Romance-Paranormal Romance, Young Adult"
8501350,"Economics, History, Labor, Nonfiction, North American Hi...-American History, Politics"
8501390,"Christian, Christian Fiction, Fiction, Romance"
8501708,"Adventure, Cultural-African American, Fantasy, Fiction, Humor, Novels"
8504556,"History, Nonfiction, Politics"
8507286,"Classics, Fantasy, Fiction, Horror, Horror-Lovecraftian, Short Stories"
8507619,"Fiction, Mystery, Suspense, Thriller, Thriller-Mystery Thriller"
8507881,"European Literature-Portuguese Literature, Fiction"
8508126,"Fantasy-Paranormal, Fiction, Horror, Paranormal-Vampires"
8508770,"Contemporary, Romance, Womens Fiction-Chick Lit, Young Adult"
8509122,"Adventure, Animals, Childrens, Childrens-Chapter Books, Childrens-Juvenile, Childrens-Middle Grade, Cultural-France, Fantasy, Fiction, Mystery"
8509434,"Criticism, Media Tie In-Doctor Who, Media Tie In-Tv, Nonfiction"
8510866,"Classics, Cultural-Lebanon, Fiction, Philosophy, Poetry, Religion, Spirituality"
8510990,"Christian, Christian Fiction, Fiction, Mystery, Suspense"
8513841,"Fantasy-Magic, Fantasy-Paranormal, Paranormal-Demons, Paranormal-Vampires, Romance-Paranormal Romance, Science Fiction-Time Travel"
8514027,"Adventure, Childrens, Childrens-Middle Grade, Fiction, Humor, Mystery"
8514163,"Fiction, Science Fiction, Science Fiction-Dystopia, Young Adult"
8514342,"Novels, Romance"
8514712,"Art, Art-Drawing, Nonfiction, Reference"
8514779,"Contemporary, Romance, Romance-Contemporary Romance"
8515176,"Audiobook, Fantasy, Fantasy-Magic, Fantasy-Unicorns, Fiction"
8515574,"Comics-Superheroes, Fiction, Science Fiction, Sequential Art-Comics, Sequential Art-Graphic Novels, Young Adult"
8515851,"Anthropology, Biology-Evolution, Nonfiction, Psychology, Science, Science-Biology"
8516589,"Cultural-Canada, Fantasy, Fiction, Paranormal-Fairies, Young Adult"
8517008,"Adult, Audiobook, European Literature-British Literature, Fiction, Historical, Historical-Historical Fiction, Mystery, Mystery-Crime, Thriller-Mystery Thriller, Young Adult"
8518644,"Childrens, Childrens-Middle Grade, Fiction, Young Adult"
8518669,Religion
8519822,"Fantasy, Young Adult"
8520362,"Audiobook, History, Nonfiction, Philosophy, Religion, Science, Science-Astronomy, Science-Physics, Science-Popular Science, Space"
8520609,"Childrens, Classics, Fantasy, Fiction"
8520610,"Adult, Audiobook, Business, Leadership, Nonfiction, Psychology, Science, Self Help, Self Help-Personal Development, Sociology"
8521630,"Fantasy, Fantasy-Paranormal, Fantasy-Supernatural, Paranormal-Ghosts, Young Adult"
8521767,"Fiction, Mystery, Mystery-Crime, Thriller"
8521879,"Cultural-India, History, Nonfiction, Philosophy, Politics"
8522117,"Art, Art-Photography, European Literature-Finnish Literature, Nonfiction"
8524429,"Contemporary, Humor, Plays-Theatre, Realistic Fiction, Romance, Young Adult"
8524960,"How To, Nonfiction, Sports-Cycling, Sports-Fitness, Sports-Sports, Unfinished"
8525294,Novels
8525299,"Adventure, Fantasy, Science Fiction, Young Adult"
8525590,"Apocalyptic-Post Apocalyptic, Fantasy, Fantasy-Paranormal, Fiction, Futuristic, Science Fiction, Science Fiction-Apocalyptic, Science Fiction-Dystopia, Young Adult, Young Adult-Teen"
8525598,"Mystery, Young Adult"
8525631,"Audiobook, Fantasy, Fantasy-Paranormal, Fantasy-Urban Fantasy, Fiction, Humor, Paranormal-Shapeshifters, Romance, Romance-Paranormal Romance, Shapeshifters-Werewolves"
8526451,"Literature, Novels"
8526585,"Childrens, Childrens-Juvenile, Childrens-Middle Grade, Contemporary, Fantasy, Fiction, Novels, Realistic Fiction, Young Adult, Young Adult-Coming Of Age"
8526694,"Contemporary, Cultural-Africa, Fiction, New York, Novels, Western Africa-Nigeria"
8527790,"Asian Literature-Turkish Literature, Fiction"
8527904,"Contemporary, Drama, Fiction, Realistic Fiction, Romance, Sociology-Abuse, Womens Fiction-Chick Lit, Young Adult, Young Adult-Teen, Young Adult-Young Adult Contemporary"
8527908,"Fantasy, Fantasy-Magic, Fantasy-Paranormal, Fantasy-Supernatural, Fantasy-Urban Fantasy, Fiction, Paranormal-Vampires, Romance, Romance-Paranormal Romance, Young Adult"
8528645,"Fantasy, Fantasy-Paranormal, Romance, Short Stories, Young Adult"
8528702,"Fantasy, Fantasy-Paranormal, Fiction, Paranormal-Angels, Romance"
8529230,"Fantasy, Fantasy-Paranormal, Paranormal-Ghosts, Romance, Young Adult"
8529474,Novels
8529716,"Classics, Fiction"
8530646,"Childrens-Middle Grade, Fantasy, Fiction, Young Adult"
8531229,"Fantasy-Paranormal, Horror, Mystery, Young Adult"
8532187,"Adventure, Autobiography-Memoir, Nonfiction, Travel"
8533018,"Fiction, Historical, Historical-Historical Fiction, Mystery"
8534799,"Fantasy, Fantasy-Paranormal, Paranormal-Vampires, Romance, Romance-Paranormal Romance"
8534899,"Fantasy, Fantasy-Paranormal, Fantasy-Urban Fantasy, Paranormal-Demons, Young Adult"
8535273,"Fantasy, Horror, Horror-Zombies, Science Fiction-Dystopia, Young Adult"
8537327,"Childrens, Childrens-Middle Grade, Cultural, Fiction, Historical, Historical-Historical Fiction, Poetry, Realistic Fiction, War, Young Adult"
8538135,"Animals, Animals-Cats, Nonfiction, Self Help"
8538297,"Fantasy-Paranormal, Paranormal-Shapeshifters, Romance, Romance-Paranormal Romance"
8538301,"Fantasy, Fantasy-Magic, Fantasy-Supernatural, Fantasy-Urban Fantasy, Fiction, Science Fiction"
8539035,"Adventure, Fantasy, Fantasy-Urban Fantasy, Fiction"
8539798,"Fantasy, Sequential Art-Manga"
8539932,"Academic-School, Young Adult"
8540220,"Adult Fiction-Erotica, Romance, Romance-Paranormal Romance, Science Fiction"
8540357,"Horror, Horror-Zombies, Science Fiction-Dystopia, Young Adult"
8540960,"Action, Fiction, Literature-American, Mystery, Mystery-Crime, Mystery-Detective, Short Stories, Suspense, Thriller"
8541234,Young Adult
8541946,"Adult, Fantasy, Fantasy-Paranormal, Fantasy-Supernatural, Fiction, Horror, Mystery, Novels, Suspense, Thriller"
8542611,"Contemporary, Fiction"
8542839,"Fantasy, Fantasy-Paranormal, Fantasy-Urban Fantasy, Paranormal-Vampires, Paranormal-Witches, Romance, Romance-Paranormal Romance"
8542898,"Asian Literature-Japanese Literature, Cultural-Japan, Fiction, Short Stories, Travel"
8542996,"Fantasy-Supernatural, Romance-Paranormal Romance, Young Adult, Young Adult-Young Adult Paranormal"
8543252,"Fantasy, Romance, Young Adult, Young Adult-Teen"
8544261,"Contemporary, Cultural-France, Fiction, Roman"
8545134,"Fantasy, Young Adult"
8545967,"Biography, Feminism, Historical, History, Nonfiction"
8546358,"Contemporary, Fantasy, Fiction, Magical Realism, Mystery, Romance, Womens Fiction-Chick Lit"
8547530,"Fiction, Novels"
8550813,"Autobiography-Memoir, Biography, Nonfiction"
8550844,"Fantasy, Fantasy-Fairy Tales, Fantasy-Magic, Fiction, Romance"
8551693,"Fantasy, Fantasy-Paranormal, Paranormal-Shapeshifters, Romance, Romance-Paranormal Romance"
8553297,"Comics-Superheroes, Fantasy, Fantasy-Urban Fantasy, Fiction, Science Fiction, Young Adult"
8553757,"Fiction, Mystery, Mystery-Cozy Mystery"
8554005,"Contemporary, Fiction, LGBT, Womens Fiction-Chick Lit"
8558020,"Comics-Comic Book, Graphic Novels Comics, Science Fiction, Sequential Art-Comics, Sequential Art-Graphic Novels"
8558857,"Fiction, Historical, Historical-Historical Fiction, Literature-18th Century, Romance, Romance-Historical Romance"
8558889,"Christian, Christian Fiction, Historical, Historical-Historical Fiction, Romance, Romance-Christian Romance, Westerns"
8559047,"Adult, Fantasy, Fantasy-Magic, Fantasy-Paranormal, Fantasy-Urban Fantasy, Paranormal-Shapeshifters, Paranormal-Vampires, Romance, Romance-Paranormal Romance, Shapeshifters-Werewolves"
8560132,"Academic-School, Animals, Childrens, Childrens-Chapter Books, Childrens-Juvenile, Childrens-Middle Grade, Fantasy, Fiction, Humor, Kids"
8562078,"Historical, Historical-Historical Fiction, Romance, Romance-Historical Romance"
8562565,"Adult, Fantasy, Fantasy-Magic, Fantasy-Mythology, Fantasy-Paranormal, Fantasy-Urban Fantasy"
8562693,"Manga-Yaoi, Romance, Romance-M M Romance, Sequential Art-Manga, Yaoi-Boys Love"
8563495,"Fiction, Humor, Romance, Womens Fiction-Chick Lit"
8563789,"Contemporary, Family, Fiction, Mystery, Realistic Fiction, Religion, Young Adult, Young Adult-Coming Of Age, Young Adult-Teen, Young Adult-Young Adult Contemporary"
8563824,"Historical, Historical-Historical Fiction, Romance, Romance-Historical Romance"
8563829,"Adult, Cultural-Scotland, Fiction, Historical, Historical Romance-Regency Romance, Historical-Historical Fiction, Historical-Regency, Historical-Victorian, Romance, Romance-Historical Romance"
8564644,"Autobiography-Memoir, Biography, Nonfiction, Travel"
8565083,"Feminism, Nonfiction, Parenting"
8567054,"Asian Literature-Indonesian Literature, Fiction, Novels"
8567584,"Adult Fiction-Erotica, Anthologies, Contemporary, Romance, Romance-Contemporary Romance, Romance-Erotic Romance"
8568032,"Fantasy, Fantasy-Magic, Fantasy-Paranormal, Fantasy-Urban Fantasy, Mystery, Romance, Romance-Paranormal Romance"
8569170,"History, Nonfiction, Philosophy, Religion, Religion-Islam, Science, Science-Physics"
8571916,"Art, Cultural-Italy, Geography-Cities, History, Nonfiction, Travel"
8572437,"Fiction, Science Fiction"
8572704,"Fantasy, Fantasy-Magic, Fantasy-Paranormal, Paranormal-Witches, Science Fiction-Time Travel, Young Adult"
8572982,"Health, Self Help"
8573020,"Audiobook, Family, Fiction, Literary Fiction"
8573409,"Fantasy, Fiction, Romance"
8573632,"Adventure-Survival, Apocalyptic-Post Apocalyptic, Fiction, Horror-Zombies, Romance, Science Fiction, Science Fiction-Apocalyptic, Science Fiction-Dystopia, Young Adult, Young Adult-Teen"
8573642,"Fantasy, Romance, Science Fiction-Dystopia, Young Adult"
8574333,"Contemporary, Cultural-Asia, Family, Fiction"
8575158,"Fantasy, Fantasy-Epic Fantasy, Fiction, Mine, Science Fiction Fantasy, Speculative Fiction"
8575171,"Fantasy, Science Fiction Fantasy"
8575295,"Fantasy, Fantasy-Paranormal, Paranormal-Vampires, Romance, Young Adult"
8576098,"Fantasy, Fantasy-High Fantasy, Fiction"
8576171,"Fantasy, Fantasy-Paranormal, Paranormal-Fairies, Short Stories, Young Adult"
8578027,"Fiction, Science Fiction, Space-Space Opera"
8578291,"Contemporary, Romance, Romance-M M Romance"
8578533,"Contemporary, Romance, Romance-M M Romance"
8578673,"Fiction, Historical, Historical-Historical Fiction, Mystery, Mystery-Crime, Mystery-Historical Mystery"
8578795,"Biography, Crime-True Crime, History, Mystery-Crime, Nonfiction, Psychology"
8579016,"Nonfiction, Self Help, Spirituality"
8579486,"Contemporary, Fiction, Realistic Fiction, Romance, Young Adult"
8579933,"Contemporary, Mystery, Romance, Young Adult"
8579999,"Business, Feminism, Nonfiction, Psychology, Relationships, Self Help, Self Help-Personal Development"
8580616,"Classics, European Literature-Hungarian Literature, Fiction"
8581223,"Nonfiction, Science, Science-Physics"
8581936,"Fantasy, Fantasy-Paranormal, Paranormal-Vampires, Romance, Young Adult"
8582356,"Adult Fiction, Adventure, Audiobook, Cultural-Africa, Fiction, Mystery, Mystery-Crime, Suspense, Thriller, Thriller-Mystery Thriller"
8584912,"Fantasy, Fiction, Historical, Historical-Historical Fiction, Magical Realism"
8585118,"Adventure, Fantasy, Historical, Historical-Historical Fiction, Young Adult"
8585524,"Fantasy, Fantasy-High Fantasy, Fiction"
8585653,"Nonfiction, Psychology, Relationships, Science, Science-Biology, Sexuality"
8585924,"Adventure, Fantasy, Fiction, Romance, Science Fiction, Young Adult"
8586573,"Fiction, Historical-Historical Fiction, Westerns"
8586722,"Adult Fiction-Erotica, Erotica-BDSM, Erotica-Menage, Romance, Romance-Erotic Romance"
8588776,"Classics, Fiction, Science Fiction"
8589321,Nonfiction
8590440,"European Literature-Italian Literature, Romance, Young Adult"
8591792,"European Literature-German Literature, Fiction, Humor"
8592946,"Christian, Christian-Christian Living, Christian-Christian Non Fiction, Inspirational, Nonfiction, Religion, Religion-Christianity, Religion-Faith, Self Help, Spirituality"
