book_id,publisher_id,published_date,published_title,name_publisher
7442,19722,,,Bantam
7445,19817,,,Scribner
7455,19719,,,Grand Central Publishing
7479,19695,,,Vintage
7482,19695,,,Vintage
7493,21608,,,BALLANTINE BOOKS
7494,19720,,,Vision
7510,19719,,,Grand Central Publishing
7512,21473,,,Mira Books
7530,20589,,,Villard
7531,20589,,,Villard
7572,26137,,,No Exit Press
7579,19710,,,Harmony
7580,20997,,,Random House (NY)
7583,26361,,,Cowley Publications
7588,19683,,,Penguin Classics
7603,19739,,,Random House Trade Paperbacks
7604,19781,,,Penguin
7613,19776,,,NAL
7619,19791,,,Yearling
7624,19712,,,Penguin Books
7628,27993,,,Broadview Press Inc
7629,19683,,,Penguin Classics
7661,19778,,,Harper
7663,19742,,,Signet
7667,20878,,,Arrow Books
7668,20471,,,Turtleback Books
7669,20878,,,Arrow Books
7670,19862,,,Avon Books
7672,19862,,,Avon Books
7673,19717,,,Avon
7675,19655,,,Arrow
7679,19717,,,Avon
7682,19722,,,Bantam
7685,24489,,,Carroll & Graf Publishers
7695,19665,,,Harper Perennial
7714,19910,,,Dover Publications
7723,21502,,,Barnes  Noble Classics
7728,29729,,,Ingram
7733,19781,,,Penguin
7742,19731,,,William Morrow Paperbacks
7745,20201,,,Vintage Books
7748,19884,,,Warner Books (NY)
7763,19712,,,Penguin Books
7769,19792,,,Random House
7770,26766,,,Harper Collins Children's Books
7771,19794,,,Random House Books for Young Readers
7772,21454,,,New York: Random House
7779,19794,,,Random House Books for Young Readers
7780,19792,,,Random House
7781,19794,,,Random House Books for Young Readers
7784,19794,,,Random House Books for Young Readers
7785,20949,,,HarperCollinsChildren'sBooks
7788,20394,,,Listening Library (Audio)
7791,21549,,,The New Press
7803,19898,,,HarperOne
7805,20123,,,Penguin Books Ltd
7809,19712,,,Penguin Books
7815,19695,,,Vintage
7839,19930,,,Simon & Schuster
7855,20104,,,Verso
7869,19666,,,Orion
7882,19685,,,HarperTrophy
7890,19685,,,HarperTrophy
7891,19685,,,HarperTrophy
7893,19663,,,HarperCollins
7894,19663,,,HarperCollins
7898,19685,,,HarperTrophy
7901,19685,,,HarperTrophy
7904,26366,,,Thomas Y. Crowell Company
7906,19685,,,HarperTrophy
7907,19685,,,HarperTrophy
7909,19663,,,HarperCollins
7911,19708,,,Aladdin
7926,19745,,,Delacorte Press
7932,19708,,,Aladdin
7955,19653,,,Tor Books
7956,20200,,,Orb Books
7957,20685,,,Tor
7958,19741,,,Forge
7962,20087,,,Orbit
7964,19787,,,Del Rey
7966,19741,,,Forge
7967,19653,,,Tor Books
7968,19857,,,Tor Fantasy
7971,19653,,,Tor Books
7973,19787,,,Del Rey
7976,21072,,,Firebird
7979,21072,,,Firebird
7980,21072,,,Firebird
7981,21072,,,Firebird
7983,21072,,,Firebird
7987,21072,,,Firebird
7993,21072,,,Firebird
7994,21072,,,Firebird
7996,21015,,,Red Fox
7997,21072,,,Firebird
7998,21072,,,Firebird
7999,21072,,,Firebird
8001,21072,,,Firebird
8014,29374,,,Price Stern Sloan
8073,20596,,,Atheneum Books for Young Readers
8086,20351,,,Puffin
8087,19760,,,Ace Books
8088,19701,,,Jove
8089,19718,,,Ace
8091,21072,,,Firebird
8127,24198,,,Signet Book
8146,19695,,,Vintage
8147,19712,,,Penguin Books
8151,20186,,,New Directions
8154,19712,,,Penguin Books
8155,21939,,,Griffin
8164,20120,,,St. Martin's Press
8246,26179,,,Doubleday Books for Young Readers
8248,19685,,,HarperTrophy
8250,19663,,,HarperCollins
8252,19685,,,HarperTrophy
8253,19685,,,HarperTrophy
8282,19685,,,HarperTrophy
8296,19685,,,HarperTrophy
8337,19685,,,HarperTrophy
8492,20304,,,Crossway Books
8509,27124,,,George Wythe College Press
8515,19664,,,Ballantine Books
8522,19821,,,G.P. Putnam's Sons
8525,19821,,,G.P. Putnam's Sons
8529,19821,,,G.P. Putnam's Sons
8531,19821,,,G.P. Putnam's Sons
8532,19821,,,G.P. Putnam's Sons
8535,19821,,,G.P. Putnam's Sons
8537,19701,,,Jove
8542,19821,,,G.P. Putnam's Sons
8543,19821,,,G.P. Putnam's Sons
8552,19821,,,G.P. Putnam's Sons
8568,19821,,,G.P. Putnam's Sons
8572,20092,,,Michael Joseph
8574,19821,,,G.P. Putnam's Sons
8600,29784,,,The Penguin Group
8646,20814,,,Dial Press Trade Paperback
8648,19653,,,Tor Books
8650,29844,,,"Alfred A. Knopf, Inc."
8664,20924,,,Signet Classics
8675,19722,,,Bantam
8676,20374,,,Free Press
8680,19722,,,Bantam
8682,26137,,,No Exit Press
8683,25308,,,Saunders
8694,19787,,,Del Rey
8695,19787,,,Del Rey
8696,19664,,,Ballantine Books
8704,20892,,,J'ai Lu
8712,23635,,,Klincksieck
8714,21356,,,Rodale Books
8715,19712,,,Penguin Books
8716,19695,,,Vintage
8718,19675,,,Doubleday
8719,19695,,,Vintage
8722,19695,,,Vintage
8725,19893,,,Random House Trade
8732,20351,,,Puffin
8737,19757,,,Simon  Schuster
8741,20655,,,St. Martin's Paperbacks
8745,19731,,,William Morrow Paperbacks
8765,21033,,,Knopf Publishing Group
8787,20143,,,Amistad
8797,19678,,,Scholastic Paperbacks
8809,20433,,,W. W. Norton  Company
8822,19915,,,Vintage Classics
8824,20433,,,W. W. Norton  Company
8826,20644,,,Black Swan
8830,20644,,,Black Swan
8837,19881,,,Mariner Books
8842,19836,,,Kessinger Publishing
8852,19757,,,Simon  Schuster
8862,19665,,,Harper Perennial
8908,20822,,,Crown
8909,19805,,,Modern Library
8921,19742,,,Signet
8948,19803,,,"Little, Brown and Company"
8949,30133,,,Time Warner Book Group
8951,19797,,,"Little, Brown Books for Young Readers"
8952,19873,,,"Little, Brown Young Readers"
8953,19678,,,Scholastic Paperbacks
8957,19873,,,"Little, Brown Young Readers"
8960,19873,,,"Little, Brown Young Readers"
8962,19873,,,"Little, Brown Young Readers"
8963,19873,,,"Little, Brown Young Readers"
8964,28353,,,Albury Publishing
8965,19873,,,"Little, Brown Young Readers"
8966,19873,,,"Little, Brown Young Readers"
8967,19797,,,"Little, Brown Books for Young Readers"
8968,19873,,,"Little, Brown Young Readers"
9006,20259,,,Anchor Books
9010,20001,,,Citadel
9013,23425,,,Lyons Press
9014,19742,,,Signet
9078,19906,,,Riverhead Trade
9099,26824,,,National Geographic Society
9263,20186,,,New Directions
9282,19732,,,Dell
9298,19788,,,HarperCollins Publishers
9300,19655,,,Arrow
9301,19731,,,William Morrow Paperbacks
9302,19731,,,William Morrow Paperbacks
9326,20156,,,VIZ Media LLC
9328,20814,,,Dial Press Trade Paperback
9355,19664,,,Ballantine Books
9370,26137,,,No Exit Press
9375,19792,,,Random House
9416,21614,,,Dell Publishing Company
9417,21614,,,Dell Publishing Company
9418,21614,,,Dell Publishing Company
9419,21614,,,Dell Publishing Company
9420,19829,,,Dial Press
9447,25007,,,New Century Books
9454,20765,,,Oxford University Press
9456,19816,,,Princeton University Press
9462,20292,,,"Hackett Publishing Company, Inc."
9475,19704,,,Orchard Books
9487,19651,,,Thomas Nelson
9490,20826,,,W.W. Norton & Company
9503,19664,,,Ballantine Books
9516,19774,,,Pantheon
9517,22333,,,Pantheon Books
9522,21522,,,L'Association
9526,19774,,,Pantheon
9530,19792,,,Random House
9531,20264,,,Hyperion Books
9532,21077,,,Starscape
9533,19792,,,Random House
9534,19653,,,Tor Books
9538,19664,,,Ballantine Books
9539,29764,,,Tom Doherty Tor Fantasy
9541,19695,,,Vintage
9542,26913,,,Luna
9551,19898,,,HarperOne
9553,19677,,,Berkley Books
9554,20104,,,Verso
9555,19695,,,Vintage
9557,19695,,,Vintage
9566,26137,,,No Exit Press
9567,26137,,,No Exit Press
9569,26137,,,No Exit Press
9570,26137,,,No Exit Press
9589,19677,,,Berkley Books
9592,19829,,,Dial Press
9593,19829,,,Dial Press
9594,19915,,,Vintage Classics
9595,19829,,,Dial Press
9597,19829,,,Dial Press
9598,19829,,,Dial Press
9601,20814,,,Dial Press Trade Paperback
9619,19731,,,William Morrow Paperbacks
9620,19682,,,William Morrow
9634,29521,,,Earthlight (UK)
9636,19664,,,Ballantine Books
9640,19881,,,Mariner Books
9646,29849,,,"Harcourt, Inc.(Harvest Book)"
9648,20123,,,Penguin Books Ltd
9650,20604,,,1st World Library
9654,19677,,,Berkley Books
9677,20433,,,W. W. Norton  Company
9681,19732,,,Dell
9701,20623,,,Pan MacMillan
9712,19895,,,Vintage International
9717,19665,,,Harper Perennial
9742,24657,,,Crown Publishers
9762,19710,,,Harmony
9764,20793,,,Bantam Books
9767,19839,,,Aspect
9771,26405,,,South End
9777,19792,,,Random House
9784,19910,,,Dover Publications
9791,20259,,,Anchor Books
9799,20069,,,Faber and Faber
9804,19881,,,Mariner Books
9809,20033,,,Harcourt
9810,20381,,,Houghton Mifflin
9820,19805,,,Modern Library
9822,20729,,,Aladdin Paperbacks
9824,20472,,,Bloomsbury USA
9827,19716,,,Delta
9833,20711,,,Alfred A. Knopf
9838,19803,,,"Little, Brown and Company"
9844,19739,,,Random House Trade Paperbacks
9864,20267,,,Picador
9865,19695,,,Vintage
9868,19695,,,Vintage
9903,19695,,,Vintage
9912,19837,,,Vintage Contemporaries
9913,19695,,,Vintage
9914,20241,,,MacMillan
9915,20201,,,Vintage Books
9919,20328,,,Knopf Books for Young Readers
9922,19805,,,Modern Library
9924,19695,,,Vintage
9931,26824,,,National Geographic Society
9943,21636,,,Tyndale House
9957,19695,,,Vintage
9958,20663,,,Random House Children's Books
9998,19695,,,Vintage
9999,19695,,,Vintage
10000,19695,,,Vintage
10006,21385,,,Henry Holt
10008,20472,,,Bloomsbury USA
10009,19881,,,Mariner Books
10031,21048,,,Hesperus Press
10033,20027,,,Routledge
10034,19895,,,Vintage International
10037,19695,,,Vintage
10040,20458,,,Piper Verlag
10050,19861,,,Broadway Books
10055,19664,,,Ballantine Books
10058,19722,,,Bantam
10065,30328,,,Avon Camelot
10066,19712,,,Penguin Books
10073,19749,,,Riverhead Books
10079,19716,,,Delta
10084,20593,,,Daw Books
10090,20593,,,Daw Books
10092,20844,,,DAW Hardcover
10104,19899,,,Grove Press
10106,19664,,,Ballantine Books
10108,21939,,,Griffin
10109,19664,,,Ballantine Books
10114,20323,,,Viking Adult
10115,21664,,,MacMillan General Books
10147,21502,,,Barnes  Noble Classics
10155,19805,,,Modern Library
10176,28657,,,"Little, Brown & Co."
10203,19881,,,Mariner Books
10210,19781,,,Penguin
10218,19722,,,Bantam
10222,19709,,,St. Martin's Griffin
10235,19893,,,Random House Trade
10238,21835,,,Shambhala
10260,20327,,,Basic Books
10264,19742,,,Signet
10285,19898,,,HarperOne
10302,19739,,,Random House Trade Paperbacks
10305,19663,,,HarperCollins
10332,19663,,,HarperCollins
10336,19663,,,HarperCollins
10365,19791,,,Yearling
10372,19791,,,Yearling
10374,19695,,,Vintage
10403,23609,,,Virgin Publishing
10412,19654,,,Gallery Books
10441,19712,,,Penguin Books
10444,19791,,,Yearling
10457,28424,,,Lions
10461,19749,,,Riverhead Books
10464,20251,,,North Atlantic Books
10476,19845,,,Plume
10503,19881,,,Mariner Books
10505,20594,,,Rizzoli
10506,19881,,,Mariner Books
10507,19688,,,"Harcourt, Inc."
10518,21197,,,Indiana University Press
10519,22087,,,Yale University Press
10534,21835,,,Shambhala
10538,19861,,,Broadway Books
10566,19817,,,Scribner
10567,20702,,,Pocket Star Books
10569,19780,,,Pocket Books
10570,19745,,,Delacorte Press
10571,19833,,,Voyager
10572,19722,,,Bantam
10574,28768,,,Hard Crime Case
10577,19742,,,Signet
10579,19780,,,Pocket Books
10584,24198,,,Signet Book
10585,22949,,,Debolsillo
10588,21946,,,Hodder and Stoughton
10589,29805,,,Simon & Schuster Inc
10592,19780,,,Pocket Books
10596,19742,,,Signet
10603,29754,,,Plaza y Janés
10605,19742,,,Signet
10607,19664,,,Ballantine Books
10611,20937,,,Time Warner Paperbacks
10614,21582,,,New English Library
10617,19845,,,Plume
10618,20693,,,Warner
10619,21946,,,Hodder and Stoughton
10628,21582,,,New English Library
10629,24169,,,LGF
10638,19695,,,Vintage
10669,19739,,,Random House Trade Paperbacks
10682,22369,,,Sweet Valley
10711,19757,,,Simon  Schuster
10718,19757,,,Simon  Schuster
10739,19728,,,Vintage Books USA
10765,20170,,,Bloomsbury Publishing PLC
10775,19817,,,Scribner
10776,19915,,,Vintage Classics
10778,19817,,,Scribner
10799,20878,,,Arrow Books
10801,19781,,,Penguin
10810,19778,,,Harper
10813,20801,,,Tilbury House Publishers
10814,27708,,,Little Bookroom
10815,20322,,,Harper Perennial Modern Classics
10822,19788,,,HarperCollins Publishers
10836,29542,,,Grove Press (NYC)
10847,20623,,,Pan MacMillan
10852,19677,,,Berkley Books
10853,20257,,,TarcherPerigee
10866,21164,,,Phoenix
10867,19736,,,Hachette Books
10873,19736,,,Hachette Books
10882,21418,,,Robert Laffont
10883,19930,,,Simon & Schuster
10884,19757,,,Simon  Schuster
10890,20540,,,Anchor
10907,20143,,,Amistad
10908,19712,,,Penguin Books
10909,30273,,,Allen & Ulwin
10910,19734,,,Washington Square Press
10911,19734,,,Washington Square Press
10912,19674,,,Berkley
10913,19731,,,William Morrow Paperbacks
10915,19734,,,Washington Square Press
10916,19717,,,Avon
10917,19734,,,Washington Square Press
10920,19899,,,Grove Press
10929,19736,,,Hachette Books
10956,20170,,,Bloomsbury Publishing PLC
10959,21164,,,Phoenix
10963,19699,,,Macmillan Children's Books
10964,21614,,,Dell Publishing Company
10965,19716,,,Delta
10967,19732,,,Dell
10975,19895,,,Vintage International
10978,19895,,,Vintage International
10979,19695,,,Vintage
10987,19716,,,Delta
10989,19745,,,Delacorte Press
10990,30609,,,Seal
11003,20120,,,St. Martin's Press
11012,20765,,,Oxford University Press
11013,19874,,,Faber & Faber
11026,19712,,,Penguin Books
11031,19881,,,Mariner Books
11038,19881,,,Mariner Books
11041,19727,,,Black Dog & Leventhal Publishers
11077,19861,,,Broadway Books
11125,29725,,,Corgi books
11127,19663,,,HarperCollins
11140,21218,,,Harper SanFrancisco
11166,20367,,,Hill & Wang
11168,21375,,,Hill and Wang
11170,20141,,,Schocken
11184,21021,,,Love Spell
11206,19845,,,Plume
11229,20123,,,Penguin Books Ltd
11230,19781,,,Penguin
11234,19683,,,Penguin Classics
11235,19712,,,Penguin Books
11238,19712,,,Penguin Books
11245,19746,,,Fontana
11262,22018,,,Random House Value Publishing
11275,19801,,,Knopf
11277,21216,,,Bantam Spectra
11279,21124,,,Warner Books
11284,20317,,,eReads.com
11286,21124,,,Warner Books
11289,19753,,,Spectra
11290,21124,,,Warner Books
11297,20201,,,Vintage Books
11298,19695,,,Vintage
11299,19695,,,Vintage
11301,25320,,,Harpercollins Children's Books
11306,19930,,,Simon & Schuster
11312,20729,,,Aladdin Paperbacks
11313,19786,,,Margaret K. McElderry Books
11320,20245,,,New Directions Publishing Corporation
11324,20123,,,Penguin Books Ltd
11326,19695,,,Vintage
11334,19695,,,Vintage
11337,19845,,,Plume
11339,20519,,,University of Texas Press
11346,20397,,,Plume Books
11359,19695,,,Vintage
11371,21054,,,NAL Trade
11376,19805,,,Modern Library
11378,30250,,,Phébus
11382,20433,,,W. W. Norton  Company
11389,21526,,,Harcourt Brace Jovanovich
11394,20257,,,TarcherPerigee
11413,27875,,,Nelson Books
11422,19756,,,Multnomah
11426,19832,,,Tyndale House Publishers
11427,19832,,,Tyndale House Publishers
11428,19832,,,Tyndale House Publishers
11429,19652,,,Zondervan
11430,19832,,,Tyndale House Publishers
11431,20415,,,FaithWords
11432,19832,,,Tyndale House Publishers
11433,19832,,,Tyndale House Publishers
11434,19832,,,Tyndale House Publishers
11436,19832,,,Tyndale House Publishers
11437,19837,,,Vintage Contemporaries
11438,20201,,,Vintage Books
11439,19695,,,Vintage
11441,19695,,,Vintage
11446,30395,,,Vintage Random House
11449,19837,,,Vintage Contemporaries
11464,20548,,,Bloomsbury
11466,19899,,,Grove Press
11472,20267,,,Picador
11482,20711,,,Alfred A. Knopf
11494,19683,,,Penguin Classics
11498,19664,,,Ballantine Books
11499,20259,,,Anchor Books
11501,19761,,,Fawcett
11502,19664,,,Ballantine Books
11503,19664,,,Ballantine Books
11507,20540,,,Anchor
11525,19826,,,Workman Publishing Company
11549,19780,,,Pocket Books
11550,19780,,,Pocket Books
11553,19780,,,Pocket Books
11556,19780,,,Pocket Books
11557,19780,,,Pocket Books
11563,19674,,,Berkley
11564,19780,,,Pocket Books
11566,29684,,,Penguin Signet
11570,20148,,,Albin Michel
11573,29753,,,Signet/New American Library
11574,19712,,,Penguin Books
11588,29668,,,New English Library (Hodder & Stoughton)
11590,21582,,,New English Library
11597,21582,,,New English Library
11599,21061,,,"Little, Brown & Company"
11602,21582,,,New English Library
11607,19742,,,Signet
11623,20540,,,Anchor
11625,20322,,,Harper Perennial Modern Classics
11627,19695,,,Vintage
11633,19828,,,Everyman's Library
11650,19695,,,Vintage
11652,19695,,,Vintage
11653,19695,,,Vintage
11654,19695,,,Vintage
11655,19695,,,Vintage
11656,19828,,,Everyman's Library
11657,19801,,,Knopf
11659,19781,,,Penguin
11662,19739,,,Random House Trade Paperbacks
11664,19739,,,Random House Trade Paperbacks
11666,19893,,,Random House Trade
11671,19665,,,Harper Perennial
11686,19895,,,Vintage International
11690,19895,,,Vintage International
11691,20201,,,Vintage Books
11692,19695,,,Vintage
11693,20069,,,Faber and Faber
11694,20069,,,Faber and Faber
11702,19899,,,Grove Press
11711,20069,,,Faber and Faber
11713,20434,,,McClelland & Stewart
11716,21562,,,Miramax Books
11719,22648,,,Bloomsbury Academic
11734,19695,,,Vintage
11741,19875,,,Picador USA
11761,20267,,,Picador
11765,23536,,,Actes Sud
11768,20644,,,Black Swan
11779,19805,,,Modern Library
11781,19805,,,Modern Library
11782,19775,,,Ecco
11785,19845,,,Plume
11824,20242,,,Greenwillow Books
11831,20729,,,Aladdin Paperbacks
11841,30643,,,Farrar Straus & Giroux (J)
11890,20322,,,Harper Perennial Modern Classics
11899,19875,,,Picador USA
11901,19655,,,Arrow
11903,19696,,,Harry N. Abrams
11908,19683,,,Penguin Classics
11910,19683,,,Penguin Classics
11915,20696,,,Random House Inc
11918,20397,,,Plume Books
11919,21216,,,Bantam Spectra
11922,19845,,,Plume
11933,21072,,,Firebird
11980,24407,,,Gallimard Education
11987,19895,,,Vintage International
11989,19895,,,Vintage International
11990,19695,,,Vintage
11991,19695,,,Vintage
11995,19695,,,Vintage
12007,20087,,,Orbit
12009,19961,,,Night Shade Books
12013,30084,,,Bantam Spectra (NY)
12014,21192,,,Abacus
12015,19753,,,Spectra
12016,21503,,,Pocket Books/Simon & Schuster (NY)
12021,21192,,,Abacus
12036,20765,,,Oxford University Press
12046,19775,,,Ecco
12052,19777,,,Library of America
12054,19775,,,Ecco
12067,19682,,,William Morrow
12073,30140,,,"Blackwell Publishing, Inc."
12075,29998,,,Routledge Classics
12079,19712,,,Penguin Books
12083,22087,,,Yale University Press
12098,24126,,,Riverrun Pr
12113,19683,,,Penguin Classics
12116,19988,,,NYRB Classics
12117,21965,,,Marsilio Publishers
12125,19917,,,Simon Pulse
12137,19695,,,Vintage
12142,20814,,,Dial Press Trade Paperback
12165,19817,,,Scribner
12172,19793,,,"Farrar, Straus and Giroux"
12187,19695,,,Vintage
12194,27993,,,Broadview Press Inc
12201,21258,,,Dutton Children's Books
12210,19777,,,Library of America
12220,21617,,,Dramatists Play Service
12274,19683,,,Penguin Classics
12279,19828,,,Everyman's Library
12286,19874,,,Faber & Faber
12287,20069,,,Faber and Faber
12296,19712,,,Penguin Books
12319,21693,,,"Random House, Inc."
12321,19683,,,Penguin Classics
12322,20320,,,Cambridge University Press
12334,19663,,,HarperCollins
12335,19893,,,Random House Trade
12349,19712,,,Penguin Books
12358,19757,,,Simon  Schuster
12374,19695,,,Vintage
12381,20861,,,Random House Vintage Books
12395,20186,,,New Directions
12398,19781,,,Penguin
12429,19742,,,Signet
12442,19664,,,Ballantine Books
12444,22688,,,Viking Books UK/Penguin Books Ltd.
12447,19665,,,Harper Perennial
12448,19817,,,Scribner
12451,19817,,,Scribner
12467,20267,,,Picador
12468,19728,,,Vintage Books USA
12469,19792,,,Random House
12474,20397,,,Plume Books
12495,20051,,,Brava
12496,19695,,,Vintage
12497,19695,,,Vintage
12505,19805,,,Modern Library
12522,20870,,,City Lights Publishers
12527,19665,,,Harper Perennial
12528,19665,,,Harper Perennial
12530,20645,,,Harper Perennial (HarperCollins)
12532,19695,,,Vintage
12534,21559,,,"Harper & Row, Publishers"
12535,19749,,,Riverhead Books
12540,20540,,,Anchor
12543,20540,,,Anchor
12550,19828,,,Everyman's Library
12555,19664,,,Ballantine Books
12557,19712,,,Penguin Books
12568,30382,,,Houghton Mifflin/Seymour Lawrence
12574,25156,,,Christian Bourgois
12577,19881,,,Mariner Books
12590,21778,,,Harvard University Press
12593,19881,,,Mariner Books
12595,20179,,,Houghton Mifflin Harcourt
12609,28502,,,Noonday Press
12612,21004,,,Holt McDougal
12614,21549,,,The New Press
12617,19774,,,Pantheon
12649,20765,,,Oxford University Press
12651,19781,,,Penguin
12657,21693,,,"Random House, Inc."
12658,20814,,,Dial Press Trade Paperback
12659,20814,,,Dial Press Trade Paperback
12661,19829,,,Dial Press
12662,20814,,,Dial Press Trade Paperback
12663,25938,,,Mandarin
12691,29682,,,William Morrow; 1ST edition
12722,19683,,,Penguin Classics
12724,19712,,,Penguin Books
12725,20622,,,Laurel Leaf Library
12738,20733,,,Virago
12749,19683,,,Penguin Classics
12759,20065,,,"Farrar, Straus and Giroux (BYR)"
